video_id,channel,exploit_score_v2,sample_type,comment_text,comment_likes,category,confidence
mfr5DRP8vu0,dailybumps,0.28397262,high,Such a transformation for Finn!! I love him with the mullet and without! He looks so cute!! Also so proud of Ollie for doing so well with his cast! He's so strong! I hope you are all well. Thanks for sharing this with us! ❤️,47,normal,0.9
mfr5DRP8vu0,dailybumps,0.28397262,high,Finn looks so much older with that haircut! It looks so nice! And I’m so glad Ollie’s leg is doing better!! ❤️,37,normal,0.9
mfr5DRP8vu0,dailybumps,0.28397262,high,OMG!!! I LOVE FINNS HAIRCUT!!!!!!! He looks sooooo cute...,8,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,Wow with that haircut Finn looks like Ollie's twin!! So adorable and he's becoming so grown up!,2,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,"Oh my goodness! I haven't watched you guys in forever! I hope Ollie's leg is doing well. 🙏

Also anyone remember always at the end of their videos they would say ""byeeeeeee Boop!""",6,normal,0.9
mfr5DRP8vu0,dailybumps,0.28397262,high,He looks so handsome with his new cut! Finn is so cute!,6,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,He looks so cute with the new style 💇,12,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,Finn looks adorable ❤️❤️. Ollie is doing so great!❤️❤️,5,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,Glad Ollies leg is doing well. Finn looks so handsome with his haircut.,6,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,"Love Finn's new cut "" So handsome "" !!!!",1,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,Finn is such a wee sweetheart! Hair cut looks so good!,5,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,such  a transfomation for finn!!!  love him with the mullet and without! he looks so cute!! also so proud of  ollie for he s so you are  well thannks for sharing this❤️,13,normal,0.9
mfr5DRP8vu0,dailybumps,0.28397262,high,"Omg Ollie sounds so grown up, I can’t believe he’ll be nine this year",1,normal,0.9
mfr5DRP8vu0,dailybumps,0.28397262,high,"Such an awesome hair cut!  Finn looks so much more like Missy now, so so cute!!!",1,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,Finns little giggle before he says yes to missy asking if she looks young 🤣,2,normal,0.9
mfr5DRP8vu0,dailybumps,0.28397262,high,It looks so good! Handsome dude!the mullet was fun while it lasted haha,5,normal,0.95
mfr5DRP8vu0,dailybumps,0.28397262,high,How handsome Finn!,4,normal,0.95
BOeJ3aXNJRQ,dailybumps,0.28340602,high,"Haha! It's so funny, their difference of opinions! Bryan says we have to go take care of some boring adult things like pick out paint and right after Missy say, I am doing some fun things now and picking out paint to redecorate!!! Haha",23,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,Ollie looked so happy at the start of this!!!!,7,normal,0.95
BOeJ3aXNJRQ,dailybumps,0.28340602,high,When it's 10:30 pm and you are watching all the vlogs love you guys 💕,1,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,Ollie is just the cutest baby I've ever seen omg 😭💕💕💕💕,1,normal,0.95
BOeJ3aXNJRQ,dailybumps,0.28340602,high,"aww!! brushing Ollies teeth!! so cute! such a cutie pie!! Thanks for your videos Guys! we have been vlogging for less than 2

months and we are so happy to see the peoples response! people like you makes us strive even more cant wait to show our

journey and have our first child and all our fun adventures! ",2,normal,0.95
BOeJ3aXNJRQ,dailybumps,0.28340602,high,It's a daily routine for me to watch the Vlog ,1,normal,0.95
BOeJ3aXNJRQ,dailybumps,0.28340602,high,that song at the beginning is my school childhood in one song.. i remember being taught that in assembly  ,1,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,"Ollie and PussyKat have the same toothbrush :)  Yes, I brush the cat's teeth!",2,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,Wow I can't believe I have been watching U for 2 years now omg happy YOUTUBE BDAY ,2,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,"I just want to say that i love you guys. anytime i have issues or problems i just come watch your vlogs and they make me feel a lot better! Thank you guys for uploading these, they make me sooo happy!",2,normal,0.95
BOeJ3aXNJRQ,dailybumps,0.28340602,high,My morning routine is the same except its you I watch :P,1,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,finally! someone who has the same obsession with the sacconejolys as much as i do! PLEASE meet them at playlist! it would be cool to see my two favorite family vloggers take a picture together. LOVE YOU GUYS <3,1,normal,0.85
BOeJ3aXNJRQ,dailybumps,0.28340602,high,"OMG, happy birthday ( two year old channel ) missy. I love you guys so frickin much! I've been watching ur vids for such a long time now. Seeing Oliver growing up makes me so happy. Love you so much. I'm 10 lol. Hehe. ❤️",2,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,Can't wait to see how the guest room turns out!! I like the chair you got for your office Bryan!,1,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,And his smiles and noises are so adorable ,0,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,I love watching Oliver grow up he's so sweet,0,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,"Bryan: We're going to do boring adult stuff 
Missy: I am doing some fun stuff",1,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,The only thing I would change about your vlogs is that I would make them longer. You guys brighten up my day.,0,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,I've been subbed to missy since the beginning! Two years of watching you guys and having youtube in my life! Crzy!,0,normal,0.9
BOeJ3aXNJRQ,dailybumps,0.28340602,high,"I've been watching you from the start missy, I love your channel! ",1,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,"Yep, passing gas gets my kiddos laughing hysterically too!!!!!!",14,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,Like seriously is no one gonna talk about how big Finley's eyes got when he was on the elevator?! 😂😂,6,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,"3:19 ""Beh""

..beh...

That was the cutest part for me idk why",5,timestamp,0.95
3eBm2hpVUik,dailybumps,0.28240642,high,"You guys may know me (from my sad bunny dieing comment), but you, DailyBumps, really
made me laugh!! 

               At least 3 likes means you remember me or agree with me☺️.",14,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,"*50 days until Christmas!!!*
JOKE OF THE DAY:
*My wife and I often laugh about how competitive we are.*  *_But I laugh more..._*",113,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,Thumbs up if you love Ollie !!!!,17,normal,0.95
3eBm2hpVUik,dailybumps,0.28240642,high,Those buggy eyes when the elevator moved! so funny!,176,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,THIS IS NOT ALOUD! TOO MUCH CUTENESS IN ONE VIDEO!❤️,7,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,Finn is cuteness overload!!! :),114,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,Finn is  at that age where he is just so adorable like if you agree,46,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,"It's kind of funny how everyone is going crazy about Christmas when it's not even Thanksgiving yet, but I don't blame them, Christmas is really fun",64,normal,0.85
3eBm2hpVUik,dailybumps,0.28240642,high,3:32 LMAO I LAUGHED SOOOO HARD I ALOMST PIED MYSELF,3,timestamp,0.8
3eBm2hpVUik,dailybumps,0.28240642,high,The little emojis hiding ollys bum crack made me laugh. I'm so immature lol,2,normal,0.85
3eBm2hpVUik,dailybumps,0.28240642,high,"Bryan- he should be putting on his own shoes by now, hes one

Missy- ya... **says while putting on olivers (3 year old) shoes** 😂😂😂",324,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,Fin's blonde hair is sooooooooo cute,5,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,I have a phobia of circles clumped together so when I saw brynn's shirt I freaked😭,3,normal,0.85
3eBm2hpVUik,dailybumps,0.28240642,high,I swear Finn will be able to talk any day now,2,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,"Papa: 👴🏼
Mimi: 👩🏼
Cassie: 👱🏼‍♀️
Jimmy: 👱🏼
Koda: 🐕
Leo: 🐕
Bryan: 👨🏽
Missy: 👩🏽
Ollie: 👦🏼
Finn: 👶🏼
Gabriel: 👼🏼
Karma: 🐕
Zuri: 🐈
Hashtag: 🐠 
Brie: 🐓
Susan: 🐓
Lenny: 🐓


Let me know if I missed anyone!",59,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,"""Omg Susan you're hair is looking ridiculous.."" cracked me up.. haha! I love the way you talk to your chickens ❤",0,normal,0.9
3eBm2hpVUik,dailybumps,0.28240642,high,I love the family chalk drawing 💕it was so cute💖,6,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,I CANT BELIEVE OLLIE SAID THAT ABOUT HIMSELF!! 😮 HAPPY 6TH BIRTHDAY Ollie WE LOVE YOU SO MUCH!!!,1285,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"""Oh my gosh I am so fricken cute""
-Oliver lanning 2019",302,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"Brian: quietly “ he’s so freaking cute”
Oliver: “ I am so freaking cute!!!!!!”",256,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"It’s crazy I remember when Ollie was born😭 
Time flies so fast.",274,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"It’s so crazy Ollie is 6 and i cant believe he said that about him shelf I agree with Ollie he’s so cute
One like = happy birthday Ollie",89,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,Who remembers the Toy Story Family Costume video when Finn was a little pea😂❤️,290,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"Who remembers the old house?
Also when Ollie said 
""I'm so freakin cute""
Haha",196,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"Ollie: “this is giving me baby fever” 😂 honestly one of my favorite parts from this entire video ❤️ happy late birthday Ollie!

Edit: 
Ollie: “I’m so freaking cute” 😂 topped the baby fever moment!",66,normal,0.8
kzoZJTP6vso,dailybumps,0.28201106,high,I remember when I watched Oliver when he was like 2 years old,188,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"“Oh my gosh I’m so frk’n cute”
When Ollie looks at himself in the mirror 😂",68,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,“This is giving me baby fever” OLLIE IS TOO CUTE,23,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,Ilyyyy HES 6 THATS CRAZY I HAVE BEEN WATCHING SINCE HE WAS BORN😭❤️,164,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"“I WAS SOO CUTE!” 
Man i wish i can have all that self confidence as ollie 😂",46,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,11:40 i love it when ollie says im so freaking cute lol❤,170,timestamp,0.8
kzoZJTP6vso,dailybumps,0.28201106,high,"Ollie: ""I'm so freakin' cute!""",21,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,"11:37 
Ollie be like:
Im so freakin cute😂 
LMAOOOO!",31,timestamp,0.8
kzoZJTP6vso,dailybumps,0.28201106,high,"WHO LOVES THIS FAMILY 




BECAUSE I LOVE THEM SO MUCH
ALSO DAILY BUMPS CAN LOVE THIS PLZ I WOULD REALLY APPRECIATE",243,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,11:04 Bryan gets really emotional seeing himself on camera 💔 Everyone loved you then and everyone loves you now! Stay strong,36,timestamp,0.8
kzoZJTP6vso,dailybumps,0.28201106,high,"THIS IS SOOOO CUTE. Oliver in the future will be like, “this was me???”",64,normal,0.9
kzoZJTP6vso,dailybumps,0.28201106,high,Remember when Missy did the mud run and it scared Ollie when he was little 😂,87,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,"after all that time, your room is still purple. lol",4,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Who else came back here after watching the house reveal!? Crazy! 💕,4,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,This is at the new house 😂😂😂,12,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,"Yea missy a ""friends house"" 😌 now we really know where you went 😂😂",31,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,The pool from their new house 💘💯😭,17,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,"""his name is rooger, i think he just peed him self""😂😂😂😂😂😂omg laughing so hard😂😂😂 really early yay!!",45,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Who else came to see the pool from the moving house blogs?,204,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,you know you're too early when there is no thumbnail 😂😂,47,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,I can't believe this was your new house the whole time!!!,29,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Ahh I’m here when Cassie just had a baby,1,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Ollie is such a great swimmer!!,181,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,So this pool that they were in is their new house?!,18,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,"Bryan: Missy left with the kids, so i could  do  some work. Love you babe

Bryan next second: I'M WATCHING STARWARS!! 😂😂",3,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,"Fin on Papa's shoulder ... KILLED me. I couldn't handle the cuteness, I started to get teary-eyed. What a beautiful family! I love you guys!!",0,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Missy should tape a picture of her face to the head of the back passenger seat so finley can see her at all times worked for my nephew,152,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,I can't wait to see what fins first word is aaaarregggh it will be so cute!!!❤️☄❤️,108,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Daily bumps are my fave people on youtube ☺,29,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Missy your hair looks amazing!!!!!!!!,5,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Finn and Papa!! Such an adorable moment :),2,normal,0.9
FEqS-zZMK7M,dailybumps,0.28130585,high,Ollie and Fin are getting so big and cute.Ollie is talking so good now.,2,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,"been here since day 1 when they moved in to this house. i remember being so excited when they moved and just wanted a house tour so badly. now it’s crazy because they are moving and it’s been FOUR years. i was literally 12 years old and now i am turning 17. i am almost in tears because i saw all of the renovations and although i don’t really watch their vlogs and youtube very much, we saw the kids grow up and change right in front of our eyes. this is crazy. this is bittersweet. change is so bittersweet. it’s sad to see things and memories go but it’s happy getting new memories",386,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,"Y'all's house has actually been my dream home for a long time, it's so beautiful and practical! I can't wait to see where y'all end up <3",183,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,"I still remember you Bryan and Missy lived in their parents home,upstairs,Missy was pregnant with Oliver!!When they bought this now home I always felt it wasn't their forever home,so many memories here tho!!!It is a beautiful home but too many snakes 🐍..Best of luck to you guys I know your gonna find the perfect home for your growing family..really good editing👍",109,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,"It’s bittersweet because I’ve been watching since the day of the first tour of the house. I’ve been watching you guys during the building of the pool, the building of the chicken coop, the raising of all the chickens, the building of the BBQ/Bar, the remodel of the office, the remodel of the boys room, the revealing of secret door, all the holiday and birthday parties, since the day you guys got Luna. I remember when the start of the vlog you used cartoon characters in your intro. Let’s face it I’m a die hard DB follower! It’s like Daily Bumps Season 5.",110,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,"THE. NOSTALGIA. Ollie’s birth vlog was my first video, haven’t stopped since. I hate growing up",145,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,Your house is like my dream home. I wish I could afford it.,96,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,Seems like the same situation as Cullen and Katie.,79,normal,0.8
vvPHKxN8NNM,dailybumps,-0.14781046,low,I actually can’t believe they’re moving 😩😩😩😢😢😢 I love that house,159,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,"I WILL MISS THIS HOUSE THIS SO MUCH IT HAS SO MANY MEMORIES






WHY IS THIS EVEN HAPPENING",61,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,Gorgeous house..but it's just that. A house. You'll have a home wherever you're at as long as you're together ❤,99,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,Honestly couldn't make me move out of that house and property.,91,normal,0.8
vvPHKxN8NNM,dailybumps,-0.14781046,low,This is YouTube’s first house giveaway. 🤙,19,normal,0.7
vvPHKxN8NNM,dailybumps,-0.14781046,low,"It’s crazy, I been watching since the start of “bumps along the way” I’ve gone through heartache, meeting someone amazing, marriage and a lot of growing up since then! Now I’m nearly 30 and kinda feel like I’ve grown up with you guys as weird as that sounds haha!!",42,normal,0.8
vvPHKxN8NNM,dailybumps,-0.14781046,low,I can’t imagine anyone choosing to sell a property like that unless they had to. 👀,7,normal,0.8
vvPHKxN8NNM,dailybumps,-0.14781046,low,Wow! That made me so emotional and it's not even my house or family lol..,29,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,"I love that house!  The layout, and the back yard.  It should sell fast!",46,normal,0.9
vvPHKxN8NNM,dailybumps,-0.14781046,low,There’s no way they’re moving out of the major area with the new studio.,71,normal,0.8
vvPHKxN8NNM,dailybumps,-0.14781046,low,Hi 👋 Daily Bumps,13,normal,0.7
vvPHKxN8NNM,dailybumps,-0.14781046,low,You should live in AZ there are so many lizards and bugs and I have a feeling that the boys would love it!,9,normal,0.8
7R0sDEh3eZQ,dailybumps,-0.14806104,low,Missy looked so pretty when she was just chilling and reading with Ollie in her PJs,9,normal,0.9
7R0sDEh3eZQ,dailybumps,-0.14806104,low,"""that way we have Bailey's vote"" haha, love competitive Missy!",6,normal,0.9
7R0sDEh3eZQ,dailybumps,-0.14806104,low,"when missy's dad said ""I got everyone ductape"" I thought he was kidding but he wasnt",15,normal,0.8
7R0sDEh3eZQ,dailybumps,-0.14806104,low,"We used to give pepsi to santa because my dad always said ""milk makes him sleepy, he'll need the caffeine"".",7,normal,0.7
7R0sDEh3eZQ,dailybumps,-0.14806104,low,I leave carrots for the reindeer ,3,normal,0.7
7R0sDEh3eZQ,dailybumps,-0.14806104,low,Am I the only one who didn't notice 15:37 Missy is wrapping presents?,1,timestamp,0.95
7R0sDEh3eZQ,dailybumps,-0.14806104,low,"Watching October 1, 2016! Who else watches at other times of the year cause they want it to be Christmas!!!",36,normal,0.9
7R0sDEh3eZQ,dailybumps,-0.14806104,low,I don't need any presents on Christmas getting to watch daily bumps is the best present to me,1,normal,0.9
7R0sDEh3eZQ,dailybumps,-0.14806104,low,you guys look  good missy,3,normal,0.7
7R0sDEh3eZQ,dailybumps,-0.14806104,low,Love the new tradition of pajamas. Such a loving family. Ollie looked adorable in that plaid shirt. ,1,normal,0.95
7R0sDEh3eZQ,dailybumps,-0.14806104,low,all your so lucky to spend his Christmas with his family in my I don't I don't get to spend my Christmas with my mom because my mom and my dad got divorced when I was once you guys are so lucky I think you for your blog and I watch it every single day does not I've been missing episodes I hope you guys are doing well with a new baby Finley,3,normal,0.8
7R0sDEh3eZQ,dailybumps,-0.14806104,low,13:03 cracks me up every time I watch it.,0,timestamp,0.95
7R0sDEh3eZQ,dailybumps,-0.14806104,low,It's Boxing Day in Australia it's the day after Christmas ,3,normal,0.9
7R0sDEh3eZQ,dailybumps,-0.14806104,low,What a blessing to be able to be with family! I cannot wait fot a year to take my boys home for Christmas. Hope you guys had a great actual Christmas day too#,2,normal,0.9
7R0sDEh3eZQ,dailybumps,-0.14806104,low,who else is watching in September hoping to get excited about Christmas?,55,normal,0.9
7R0sDEh3eZQ,dailybumps,-0.14806104,low,Who else thinks they all look adorable at 4:48??!!,0,timestamp,0.95
7R0sDEh3eZQ,dailybumps,-0.14806104,low,For Christmas my family and I give Santa a tamale and beer. For the reindeer we give them carrots,4,normal,0.9
7R0sDEh3eZQ,dailybumps,-0.14806104,low,"I didn't have a good Christmas this year. I cried myself to bed last night and my own parents didn't even give me anything(on purpose). I'm glad that you guys had a good time. Merry Christmas lanning family!🎄☺️💛 
God Bless You!!",1,normal,0.8
7R0sDEh3eZQ,dailybumps,-0.14806104,low,I love you vlogs I want to get a shot out but I never got one 😭😢😳,3,normal,0.85
7R0sDEh3eZQ,dailybumps,-0.14806104,low,MERRY CHRISTMAS!  ILY GUYS! God bless,0,normal,0.95
7YyPQncjnSQ,dailybumps,-0.1487424,low,Who else is in love with their house and backyard 😍😍😍😍,102,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,Who else would love to be at a pool party with the daily bumps?! Haha,82,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,Missy I love how you get the kids in swimming lessons at a very young age! It is a very important skill to have!,6,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,7:20 [Hey!] only old bumpers will understand.,130,timestamp,0.95
7YyPQncjnSQ,dailybumps,-0.1487424,low,Finn isn't scared at all in the pool it amazes me. It's so cute! Ollie can say so much!,1,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,Like a BOSSSSSS. Thumbs up if you kown the refrence,97,normal,0.85
7YyPQncjnSQ,dailybumps,-0.1487424,low,"Don't teach Oliver to hurt animals, trapping innocent animals on that toy you got him can break the animals legs, don't forget they have a nervous system and are equal to us in their capacity to feel and suffer, just like you wouldn't like being trapped in a an object that can possibly break your arms and legs.",128,concern,0.8
7YyPQncjnSQ,dailybumps,-0.1487424,low,Omg !!! Ollie is a really brave kid !!! :D,39,normal,0.95
7YyPQncjnSQ,dailybumps,-0.1487424,low,So great to see ollie swimming at such a young age ! It's so important these days,2,normal,0.95
7YyPQncjnSQ,dailybumps,-0.1487424,low,I love when Fin smiles it is the cutes thing I ever seen!!!!,2,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,OMG Ollie is so good at swimming now!! I'm so proud of him! When will you put Finn in swimming,16,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,First pool party in the new house yay! I can't wait until the DBEJCK squad meets up in your new home sometime in the future!!,7,normal,0.85
7YyPQncjnSQ,dailybumps,-0.1487424,low,Anybody else supposed to be studying but watching daily bumps instead ?,4,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,around 8:50 fin looks so adorable & innocent 😹😹😻,2,timestamp,0.7
7YyPQncjnSQ,dailybumps,-0.1487424,low,i think that Finley is such a happy baby,1,normal,0.95
7YyPQncjnSQ,dailybumps,-0.1487424,low,That pool looks so nice. I cannot wait until we can buy a home and get a pool!,22,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,Oliver is good at swimming little water dog😊 how did i teach him it? Love you guys❤️❤️❤️,61,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,Who else thinks daily bumps should write a book?,18,normal,0.85
7YyPQncjnSQ,dailybumps,-0.1487424,low,I hope Ollie loves dinos until his birthday! A dinosaur birthday would be SO CUTE,1,normal,0.9
7YyPQncjnSQ,dailybumps,-0.1487424,low,Aww I'm so proud of Ollie! He is such a good swimmer! And Finn is adorable as always. Lol,0,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,I'm just gonna say I called it YEARS AGO that I thought Bryan should get into the country music scene and I'm so glad he did! I am not generally a country music fan but Bryan has found his niche! I've been watching since Ollie was an infant and I'm so proud of how far you guys have come. Can't wait to hear the finished products!,27,normal,0.85
YEt5qDXF-vw,dailybumps,-0.15094663,low,It’s always a good thing when you’re done school and you see that notification that daily bumps have posted a new video,6,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,you  guys  are so wholesome lve loved ssing how your damilies grown iver the years happy for you,6,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,That's really is a beautiful song 🎶!,8,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,It would be so cute if olie and fin made a song together,10,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,"You guys are so wholesome,  I've loved seeing how your families grown over the years. So happy for you.",10,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,Love this song!!! My husband and I are one of the lucky ones!!!,3,normal,0.95
YEt5qDXF-vw,dailybumps,-0.15094663,low,What a wonderful dream. You are amazing 💖🌸💖🌸💖🌸,3,normal,0.95
YEt5qDXF-vw,dailybumps,-0.15094663,low,I’m so proud of how Bryan came so far in his music I’ve listened to his music since The “this home album” and his music is growing and I’m so happy and proud ❤️,5,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,I love this video. and Bryan Lanning's music just keeps getting better,4,normal,0.95
YEt5qDXF-vw,dailybumps,-0.15094663,low,"Bro I haven’t seen you guys since I was so long,you guys made me feel so special and loved,I love you guys I’ll never forget you<333",2,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,"When you put this much time, effort and love into something you know it will be very special. Sending love and best wishes for all your dreams to come true. You and your beautiful family deserves the very best! 💖🥰🎶",2,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,ahh! i used tot watch you guys so much in like 2014!! im 15 now ollie is so grown up now and i am glad bryans music is going well!! brings memories back,1,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,This vid is great your videos help me when I’m sad and all the songs are AMAZING✨✨✨,5,normal,0.95
YEt5qDXF-vw,dailybumps,-0.15094663,low,So excited for you guys!  Gonna sound fabulous I'm sure!,5,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,I cried listening to the lucky ones I'm going to play this to my partner 🥺❤,2,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,So awesome Bryan!! Hope it’s goes really well!!,5,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,I haven't watch you guys in years,3,normal,0.85
YEt5qDXF-vw,dailybumps,-0.15094663,low,I love your new song,3,normal,0.9
YEt5qDXF-vw,dailybumps,-0.15094663,low,Amazing 😻,3,normal,0.85
OhAnZ2XDT9M,dailybumps,-0.15261841,low,"The horse hugging OIllie and Brielle hugging the other horse....well❤❤❤🙏🙏🙏, that just made my day. That was so beautiful.",19,normal,0.9
OhAnZ2XDT9M,dailybumps,-0.15261841,low,The horse hugging Ollie was so adorable!,10,normal,0.9
OhAnZ2XDT9M,dailybumps,-0.15261841,low,"Beautiful horses, so friendly 🐎🐎/ and farm/house 😻",5,normal,0.9
OhAnZ2XDT9M,dailybumps,-0.15261841,low,"Brielles hair is so darling, love your whole family, glad you got your appendix out when you did because of the holidays, enjoy your family time memories are forever for sure",5,normal,0.9
OhAnZ2XDT9M,dailybumps,-0.15261841,low,Baby Jamie is the cutest!,5,normal,0.9
OhAnZ2XDT9M,dailybumps,-0.15261841,low,❤❤❤❤,7,normal,0.9
OhAnZ2XDT9M,dailybumps,-0.15261841,low,Yeah! Hi! Yeah! Santa! Cool ya!,3,normal,0.9
OhAnZ2XDT9M,dailybumps,-0.15261841,low,❤,5,normal,0.9
OhAnZ2XDT9M,dailybumps,-0.15261841,low,I think this might be a channel I watched when I was younger!,2,normal,0.9
