id,title,channel_short_name,viewCount,publishedAt,channelId,description,duration_seconds,performative_labor_prob,emotional_bait_prob,narrative_conflict_prob,challenge_format_prob,commercial_content_prob,privacy_violation_prob,performative_labor_pred,emotional_bait_pred,narrative_conflict_pred,challenge_format_pred,commercial_content_pred,privacy_violation_pred,exploitation_score_ws,is_exploitative_ws,n_dimensions_flagged,confidence
Fk7VBE09SAs,Decorating For Christmas Early! Who Did It Best?,theadventurers,304822,5 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"This is a paid ad for Universal Studios Licensing LLC. To learn more about the Merry Minions Mischief collection check out: https://url.superawesome.com/tyf #LowesGoals #MerryMinionsMischief
#ad
#lowes
#minions

We decorate for Christmas early with a minion theme and then go to our friends house to check out their Christmas decorations. 
Watch Next: 

Check out our App: That YouTub3 Family https://play.google.com/store/apps/details?id=com.kicsdevelopment.thatyoutub3family&hl=en_US , https://apps.apple.com/us/app/that-youtub3-family/id1489928931

Want Merch?: https://theadventuresguide.com/?nr=0
Subscribe: https://www.youtube.com/channel/UCbZgDzTkBQMkPWYBFESJ3sQ/featured?disable_polymer=true

We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore the world and have an adventure together, explore new passions and find new ways to connect. We hope that you find our videos inspirational and that you will grab your friends and family and GO PLAY!

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-The Adventurers
-That YouTub3 Family",,0.8827660462929157,0.5,0.3046800606546693,0.9998290418627062,0.9999541547286706,0.3740539544126469,1,-1,0,1,1,0,0.6768805429919348,1,3,0.5679384092723254
Fk7VBE09SAs,Decorating For Christmas Early! Who Did It Best?,theadventurers,304822,5 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"This is a paid ad for Universal Studios Licensing LLC. To learn more about the Merry Minions Mischief collection check out: https://url.superawesome.com/tyf #LowesGoals #MerryMinionsMischief
#ad
#lowes
#minions

We decorate for Christmas early with a minion theme and then go to our friends house to check out their Christmas decorations. 
Watch Next: 

Check out our App: That YouTub3 Family https://play.google.com/store/apps/details?id=com.kicsdevelopment.thatyoutub3family&hl=en_US , https://apps.apple.com/us/app/that-youtub3-family/id1489928931

Want Merch?: https://theadventuresguide.com/?nr=0
Subscribe: https://www.youtube.com/channel/UCbZgDzTkBQMkPWYBFESJ3sQ/featured?disable_polymer=true

We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore the world and have an adventure together, explore new passions and find new ways to connect. We hope that you find our videos inspirational and that you will grab your friends and family and GO PLAY!

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-The Adventurers
-That YouTub3 Family",,0.8827660462929157,0.5,0.3046800606546693,0.9998290418627062,0.9999541547286706,0.3740539544126469,1,-1,0,1,1,0,0.6768805429919348,1,3,0.5679384092723254
Fk7VBE09SAs,Decorating For Christmas Early! Who Did It Best?,theadventurers,304822,5 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"This is a paid ad for Universal Studios Licensing LLC. To learn more about the Merry Minions Mischief collection check out: https://url.superawesome.com/tyf #LowesGoals #MerryMinionsMischief
#ad
#lowes
#minions

We decorate for Christmas early with a minion theme and then go to our friends house to check out their Christmas decorations. 
Watch Next: 

Check out our App: That YouTub3 Family https://play.google.com/store/apps/details?id=com.kicsdevelopment.thatyoutub3family&hl=en_US , https://apps.apple.com/us/app/that-youtub3-family/id1489928931

Want Merch?: https://theadventuresguide.com/?nr=0
Subscribe: https://www.youtube.com/channel/UCbZgDzTkBQMkPWYBFESJ3sQ/featured?disable_polymer=true

We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore the world and have an adventure together, explore new passions and find new ways to connect. We hope that you find our videos inspirational and that you will grab your friends and family and GO PLAY!

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-The Adventurers
-That YouTub3 Family",,0.8827660462929157,0.5,0.3046800606546693,0.9998290418627062,0.9999541547286706,0.3740539544126469,1,-1,0,1,1,0,0.6768805429919348,1,3,0.5679384092723254
Fk7VBE09SAs,Decorating For Christmas Early! Who Did It Best?,theadventurers,304822,5 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"This is a paid ad for Universal Studios Licensing LLC. To learn more about the Merry Minions Mischief collection check out: https://url.superawesome.com/tyf #LowesGoals #MerryMinionsMischief
#ad
#lowes
#minions

We decorate for Christmas early with a minion theme and then go to our friends house to check out their Christmas decorations. 
Watch Next: 

Check out our App: That YouTub3 Family https://play.google.com/store/apps/details?id=com.kicsdevelopment.thatyoutub3family&hl=en_US , https://apps.apple.com/us/app/that-youtub3-family/id1489928931

Want Merch?: https://theadventuresguide.com/?nr=0
Subscribe: https://www.youtube.com/channel/UCbZgDzTkBQMkPWYBFESJ3sQ/featured?disable_polymer=true

We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore the world and have an adventure together, explore new passions and find new ways to connect. We hope that you find our videos inspirational and that you will grab your friends and family and GO PLAY!

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-The Adventurers
-That YouTub3 Family",,0.8827660462929157,0.5,0.3046800606546693,0.9998290418627062,0.9999541547286706,0.3740539544126469,1,-1,0,1,1,0,0.6768805429919348,1,3,0.5679384092723254
Fk7VBE09SAs,Decorating For Christmas Early! Who Did It Best?,theadventurers,304822,5 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"This is a paid ad for Universal Studios Licensing LLC. To learn more about the Merry Minions Mischief collection check out: https://url.superawesome.com/tyf #LowesGoals #MerryMinionsMischief
#ad
#lowes
#minions

We decorate for Christmas early with a minion theme and then go to our friends house to check out their Christmas decorations. 
Watch Next: 

Check out our App: That YouTub3 Family https://play.google.com/store/apps/details?id=com.kicsdevelopment.thatyoutub3family&hl=en_US , https://apps.apple.com/us/app/that-youtub3-family/id1489928931

Want Merch?: https://theadventuresguide.com/?nr=0
Subscribe: https://www.youtube.com/channel/UCbZgDzTkBQMkPWYBFESJ3sQ/featured?disable_polymer=true

We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore the world and have an adventure together, explore new passions and find new ways to connect. We hope that you find our videos inspirational and that you will grab your friends and family and GO PLAY!

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-The Adventurers
-That YouTub3 Family",,0.8827660462929157,0.5,0.3046800606546693,0.9998290418627062,0.9999541547286706,0.3740539544126469,1,-1,0,1,1,0,0.6768805429919348,1,3,0.5679384092723254
Fk7VBE09SAs,Decorating For Christmas Early! Who Did It Best?,theadventurers,304822,5 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"This is a paid ad for Universal Studios Licensing LLC. To learn more about the Merry Minions Mischief collection check out: https://url.superawesome.com/tyf #LowesGoals #MerryMinionsMischief
#ad
#lowes
#minions

We decorate for Christmas early with a minion theme and then go to our friends house to check out their Christmas decorations. 
Watch Next: 

Check out our App: That YouTub3 Family https://play.google.com/store/apps/details?id=com.kicsdevelopment.thatyoutub3family&hl=en_US , https://apps.apple.com/us/app/that-youtub3-family/id1489928931

Want Merch?: https://theadventuresguide.com/?nr=0
Subscribe: https://www.youtube.com/channel/UCbZgDzTkBQMkPWYBFESJ3sQ/featured?disable_polymer=true

We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore the world and have an adventure together, explore new passions and find new ways to connect. We hope that you find our videos inspirational and that you will grab your friends and family and GO PLAY!

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-The Adventurers
-That YouTub3 Family",,0.8827660462929157,0.5,0.3046800606546693,0.9998290418627062,0.9999541547286706,0.3740539544126469,1,-1,0,1,1,0,0.6768805429919348,1,3,0.5679384092723254
MJMBRNSf-mQ,Classified Information! New Pieces Of The Puzzle! The Visitors (File 5),theadventurers,147753,4 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"We create an evidence board with all the information we have found including classified evidence we have learned that helps us find the truth and solve this ufo alien puzzle.

The Visitors is a series of videos created as skits as we explore a ufo crash site, a possible government coverup, alien contact as well as some others who might want to cover up our investigation. We hope that you enjoy this series!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (18yrs) 
Jake (15 yrs) 
Ty (12 yrs) 

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9806481253462219,0.7067500015825604,0.5,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,-1,0,0,0,0.5267624528969161,1,2,0.40474051215868906
MJMBRNSf-mQ,Classified Information! New Pieces Of The Puzzle! The Visitors (File 5),theadventurers,147753,4 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"We create an evidence board with all the information we have found including classified evidence we have learned that helps us find the truth and solve this ufo alien puzzle.

The Visitors is a series of videos created as skits as we explore a ufo crash site, a possible government coverup, alien contact as well as some others who might want to cover up our investigation. We hope that you enjoy this series!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (18yrs) 
Jake (15 yrs) 
Ty (12 yrs) 

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9806481253462219,0.7067500015825604,0.5,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,-1,0,0,0,0.5267624528969161,1,2,0.40474051215868906
MJMBRNSf-mQ,Classified Information! New Pieces Of The Puzzle! The Visitors (File 5),theadventurers,147753,4 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"We create an evidence board with all the information we have found including classified evidence we have learned that helps us find the truth and solve this ufo alien puzzle.

The Visitors is a series of videos created as skits as we explore a ufo crash site, a possible government coverup, alien contact as well as some others who might want to cover up our investigation. We hope that you enjoy this series!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (18yrs) 
Jake (15 yrs) 
Ty (12 yrs) 

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9806481253462219,0.7067500015825604,0.5,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,-1,0,0,0,0.5267624528969161,1,2,0.40474051215868906
MJMBRNSf-mQ,Classified Information! New Pieces Of The Puzzle! The Visitors (File 5),theadventurers,147753,4 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"We create an evidence board with all the information we have found including classified evidence we have learned that helps us find the truth and solve this ufo alien puzzle.

The Visitors is a series of videos created as skits as we explore a ufo crash site, a possible government coverup, alien contact as well as some others who might want to cover up our investigation. We hope that you enjoy this series!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (18yrs) 
Jake (15 yrs) 
Ty (12 yrs) 

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9806481253462219,0.7067500015825604,0.5,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,-1,0,0,0,0.5267624528969161,1,2,0.40474051215868906
MJMBRNSf-mQ,Classified Information! New Pieces Of The Puzzle! The Visitors (File 5),theadventurers,147753,4 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"We create an evidence board with all the information we have found including classified evidence we have learned that helps us find the truth and solve this ufo alien puzzle.

The Visitors is a series of videos created as skits as we explore a ufo crash site, a possible government coverup, alien contact as well as some others who might want to cover up our investigation. We hope that you enjoy this series!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (18yrs) 
Jake (15 yrs) 
Ty (12 yrs) 

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9806481253462219,0.7067500015825604,0.5,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,-1,0,0,0,0.5267624528969161,1,2,0.40474051215868906
MJMBRNSf-mQ,Classified Information! New Pieces Of The Puzzle! The Visitors (File 5),theadventurers,147753,4 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"We create an evidence board with all the information we have found including classified evidence we have learned that helps us find the truth and solve this ufo alien puzzle.

The Visitors is a series of videos created as skits as we explore a ufo crash site, a possible government coverup, alien contact as well as some others who might want to cover up our investigation. We hope that you enjoy this series!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (18yrs) 
Jake (15 yrs) 
Ty (12 yrs) 

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9806481253462219,0.7067500015825604,0.5,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,-1,0,0,0,0.5267624528969161,1,2,0.40474051215868906
MJMBRNSf-mQ,Classified Information! New Pieces Of The Puzzle! The Visitors (File 5),theadventurers,147753,4 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"We create an evidence board with all the information we have found including classified evidence we have learned that helps us find the truth and solve this ufo alien puzzle.

The Visitors is a series of videos created as skits as we explore a ufo crash site, a possible government coverup, alien contact as well as some others who might want to cover up our investigation. We hope that you enjoy this series!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (18yrs) 
Jake (15 yrs) 
Ty (12 yrs) 

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9806481253462219,0.7067500015825604,0.5,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,-1,0,0,0,0.5267624528969161,1,2,0.40474051215868906
MJMBRNSf-mQ,Classified Information! New Pieces Of The Puzzle! The Visitors (File 5),theadventurers,147753,4 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"We create an evidence board with all the information we have found including classified evidence we have learned that helps us find the truth and solve this ufo alien puzzle.

The Visitors is a series of videos created as skits as we explore a ufo crash site, a possible government coverup, alien contact as well as some others who might want to cover up our investigation. We hope that you enjoy this series!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (18yrs) 
Jake (15 yrs) 
Ty (12 yrs) 

WE HAVE A NEW APP! https://www.thatyoutub3familyapp.com/download-app

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

 
For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9806481253462219,0.7067500015825604,0.5,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,-1,0,0,0,0.5267624528969161,1,2,0.40474051215868906
owKCQDahr30,Sounds Fishy! Family Game Night!,theadventurers,30369,3 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"Sounds Fishy! Family Game Night!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (19yrs) 
Jake (16 yrs) 
Ty (12 yrs) 

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.0021270571051066793,0.5,0.3046800606546693,0.26803051934941763,0.33109211669065064,0.3740539544126469,0,-1,0,0,0,0,0.2966639513687485,0,0,0.4066720972625029
owKCQDahr30,Sounds Fishy! Family Game Night!,theadventurers,30369,3 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"Sounds Fishy! Family Game Night!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (19yrs) 
Jake (16 yrs) 
Ty (12 yrs) 

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9978158383813879,0.5,0.3046800606546693,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,-1,0,0,0,0,0.46261208158146205,0,1,0.4066530624246678
owKCQDahr30,Sounds Fishy! Family Game Night!,theadventurers,30369,3 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"Sounds Fishy! Family Game Night!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (19yrs) 
Jake (16 yrs) 
Ty (12 yrs) 

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.0021270571051066793,0.5,0.3046800606546693,0.26803051934941763,0.33109211669065064,0.3740539544126469,0,-1,0,0,0,0,0.2966639513687485,0,0,0.4066720972625029
owKCQDahr30,Sounds Fishy! Family Game Night!,theadventurers,30369,3 years ago,UCbZgDzTkBQMkPWYBFESJ3sQ,"Sounds Fishy! Family Game Night!

Welcome to that YouTub3 Family!  We are a fun, crazy, and loving family that likes to do outrageous things together.  We encourage families to spend time together playing everyone's favorite childhood games as seen in videos throughout our channel, to go explore their world and have an adventure together, finding new ways to connect. We hope that you find our videos inspirational and that they will encourage you to GO PLAY!
Our Kids:
Audrey (21 yrs)
Jordan (19yrs) 
Jake (16 yrs) 
Ty (12 yrs) 

That YouTub3 Family - The Adventurers Merchandise: https://theadventuresguide.com/

Disclaimer: This channel is monitored and managed by adults. All our videos, including pranks, are planned and staged for Entertainment Purposes. You should never attempt anything we do at home or assume that what you are seeing is real.

For Business Inquiries Please Email: 
ThatYouTub3Family@gmail.com

Music: Epidemic Sound http://share.epidemicsound.com/nZTMJ

#TY3F #TY3Family #theadventurers

Thanks For Watching! Make Today An Adventure and GO PLAY!
-That YouTub3 Family / The Adventurers",,0.9978158383813879,0.5,0.3046800606546693,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,-1,0,0,0,0,0.46261208158146205,0,1,0.4066530624246678
