video_id,title,channel_short_name,viewCount,cluster,n_faces,face_coverage,max_face_ratio,has_large_face,has_smile,n_smiles,mean_saturation,mean_brightness,text_density,color_std
rOxoQDNqmwA,"Teen COMES OUT to Parents, SHOCKING REACTION",piperrockelle,964928.0,5,1,0.1111111111111111,0.1111111111111111,True,False,0,73.02370659722222,95.18183485243055,0.030316840277777778,74.58366557403933
frPM0JDRtVs,TRYING A 10 Year Old's Skin Care Routine *SHOCKING*,piperrockelle,561900.0,3,2,0.11010959201388888,0.09062608506944445,True,False,0,61.04829318576389,207.51236979166666,0.056178385416666664,71.5888330173269
57_79k4t_v8,I’m Single…,piperrockelle,1987159.0,12,2,0.061928168402777775,0.058402777777777776,False,True,1,65.27578125,199.87525824652778,0.030736762152777777,60.51956400001024
eotRaVpFguw,Am I A TOXIC Girlfriend?,piperrockelle,391006.0,12,1,0.03796875,0.03796875,False,False,0,48.50411783854167,148.4901171875,0.06200520833333333,98.48683901401252
3sebQvMiLuM,"Girls Use TIKTOKER For FOLLOWERS, Gone Wrong",piperrockelle,1572189.0,5,3,0.155283203125,0.07448350694444444,False,True,1,113.813916015625,128.02075954861112,0.04021701388888889,66.73488511642273
DVqTNEWu3I0,I Built a SECRET Room to HIDE From SANTA 🎅,piperrockelle,450789.0,4,2,0.08811306423611111,0.084462890625,True,False,0,96.76597113715277,191.93803059895833,0.056929253472222226,76.39543626752663
kloRFXJp1fk,Shaking Challenge #shorts,piperrockelle,3658717.0,6,1,0.01814814814814815,0.01814814814814815,False,False,0,93.30600115740741,85.19295138888889,0.08697337962962963,76.91594345081943
NCB2JPN052M,I Hid in a GIANT CHRISTMAS Gift to Spy On My BOYFRIEND 🎁,piperrockelle,274553.0,12,3,0.06547960069444445,0.03554796006944445,False,False,0,137.49242296006943,195.54479817708332,0.08700954861111111,90.02304277908466
n4CnvzWiirw,CONTROLLING GIRLFRIEND GETS DUMPED,piperrockelle,1602085.0,5,2,0.25607313368055556,0.1299001736111111,True,False,0,99.04274088541666,102.640185546875,0.04331488715277778,69.7166932997809
7xVy7AwNzSw,Why I Get Sad Around The Holidays 💔🎅🏻,piperrockelle,358581.0,4,1,0.03476671006944444,0.03476671006944444,False,False,0,80.64306423611112,151.71544596354167,0.032484809027777777,57.58528779362083
L8kzINmV18U,I Got a New Job...,piperrockelle,497532.0,12,1,0.028126085069444445,0.028126085069444445,False,False,0,62.923489583333335,177.79178059895833,0.08484157986111111,77.46581900117076
OkR3VOiG5Xw,MY FIRST BOXING FIGHT 🥊,piperrockelle,4019037.0,12,3,0.058264973958333334,0.029184027777777777,False,False,0,184.47717339409724,135.57320855034723,0.045393880208333334,77.49575677779728
nBMzP0gBNOs,The Day I Almost DIED,piperrockelle,726560.0,12,2,0.12144639756944445,0.06354600694444444,False,False,0,74.10273111979167,198.19586697048612,0.053031684027777776,72.94301064447995
Gw1AQ5EOays,Did this With My FEET! #shorts,piperrockelle,776047.0,6,1,0.027552083333333335,0.027552083333333335,False,False,0,92.56799189814815,66.59028935185185,0.05170138888888889,59.885671336951155
6E1GAtJmIAQ,LAST TO GET GROUNDED CHALLENGE,piperrockelle,4667162.0,9,2,0.02461226851851852,0.016255787037037037,False,False,0,74.74288194444445,139.9347974537037,0.09821180555555555,95.5212095314378
yITqElWpiDo,Oreo Roulette Challenge #shorts,piperrockelle,2831293.0,6,1,0.02224537037037037,0.02224537037037037,False,False,0,58.575763888888886,76.51108217592592,0.037945601851851855,59.41864598507659
WnoLbU2VjH0,Who made the shot?! 🤔 #shorts,piperrockelle,1219538.0,6,2,0.033761574074074076,0.01750578703703704,False,False,0,51.41580439814815,94.1927662037037,0.036909722222222226,61.26349554374238
g-Kg0iUQTYQ,CATCH IT AND I'LL BUY IT #shorts,piperrockelle,5237965.0,6,1,0.060208333333333336,0.060208333333333336,False,False,0,94.91591435185185,67.45279513888889,0.05130208333333333,63.70884891420919
1V8ac9YyWfQ,I CAN'T BELIVE SHE FELL FOR THIS 😂😭 #shorts,piperrockelle,2835180.0,6,3,0.06417824074074074,0.023703703703703703,False,False,0,107.21245949074074,77.18479166666667,0.04656828703703703,56.76093999872844
_uGeXhlNS0Y,The Official GENDER REVEAL of the Toy Story Family!,piperrockelle,1108314.0,11,2,0.04850115740740741,0.028356481481481483,False,False,0,125.16090856481482,140.06825810185185,0.1330960648148148,89.3043816697587
cKXYZwhLsH4,MY LAST CRUMBL COOKIE REVIEW #shorts,piperrockelle,608738.0,6,4,0.10116319444444444,0.06259259259259259,False,False,0,85.7219212962963,73.12468171296297,0.05597800925925926,56.28212614952062
C4cIe42EVjE,I Talked To My DAD... emotional #shorts,piperrockelle,4318492.0,6,1,0.04898148148148148,0.04898148148148148,False,False,0,79.37754050925926,69.58640046296296,0.035104166666666665,62.11399452133556
u4iZpPA0gdc,OVERNIGHT IN THE HAUNTED CLOWN MOTEL,piperrockelle,5250445.0,4,4,0.11086226851851852,0.04083333333333333,False,False,0,103.9704224537037,112.70311342592592,0.11255208333333333,91.56982844341945
X-M-QqjM63A,STARING CONTEST #SHORTS,piperrockelle,2263381.0,6,0,0.0,0.0,False,False,0,85.06352430555556,98.49505787037037,0.053842592592592595,66.36432978169186
qk63hQIdxN8,LIE DETECTOR WITH MY EX-BOYFRIEND *Truth Exposed*,piperrockelle,2858047.0,12,2,0.040393518518518516,0.02224537037037037,False,False,0,60.12392361111111,122.97516782407408,0.08544560185185185,105.90436605309999
2fVzNLMc388,"MEAN Dance Teacher BODY SHAMES Girls, She Instantly REGRETS It",piperrockelle,13879609.0,5,2,0.14391782407407408,0.07389467592592593,False,False,0,76.55317708333334,99.04463541666667,0.07624421296296297,82.39723738154767
I09cmG_VFJE,"Homeless Girl Gets FIRED FOR STEALING, Boss Lives To REGRET His Decision",piperrockelle,6308765.0,5,1,0.11020833333333334,0.11020833333333334,True,False,0,97.76129050925925,80.55249421296297,0.0743113425925926,66.22681183195881
bXlJKSfm5SA,Playing SQUID GAME In Real Life!,piperrockelle,3893044.0,9,4,0.07874421296296297,0.02296875,False,False,0,138.32509837962962,119.74233796296296,0.12527777777777777,79.53814698734504
bmiGodIVJpM,I Built a SECRET Hidden Gaming Room in my House!! 🎮🤫| Piper Rockelle,piperrockelle,12362424.0,9,1,0.03891203703703704,0.03891203703703704,False,False,0,93.47224537037037,139.74137731481483,0.11995949074074073,83.43002322777532
HYwml7hoOKM,REUNITING WITH MY EX BOYFRIEND FOR THE FIRST TIME IN 2 YEARS **emotional**💔| Piper Rockelle,piperrockelle,7532896.0,5,0,0.0,0.0,False,False,0,116.53633680555555,114.76314236111111,0.10023148148148149,86.412706421863
969Diw6XOVw,"First To Finish GIANT GUMMY BEAR Challenge Wins $20,000 **BAD IDEA**🐻🌈 | Piper Rockelle",piperrockelle,9324675.0,9,5,0.06022569444444444,0.020144675925925927,False,False,0,101.13626736111111,136.13420717592592,0.10343171296296295,87.07910392596919
MZLBVEZqL_Q,"LAST TO FALL IN THE POOL WINS $20,000 - Challenge 💦| Piper Rockelle",piperrockelle,4719668.0,9,1,0.1118113425925926,0.1118113425925926,True,False,0,83.89101273148148,98.43033564814814,0.04901620370370371,83.24999527054554
rxjc4sm7caQ,WE PLAYED AMONG US IN REAL LIFE Challenge **IMPOSTOR IQ 999**🔪🩸| Piper Rockelle,piperrockelle,6148215.0,9,5,0.08586805555555556,0.020833333333333332,False,False,0,105.02030671296296,147.10452546296295,0.09872685185185184,91.44299385866151
TjUTuDf947g,FAZE RUG CONFRONTS Me About COPYING His Video Ideas **He’s Mad**🤬| Piper Rockelle,piperrockelle,897801.0,5,1,0.01750578703703704,0.01750578703703704,False,False,0,84.78581597222222,110.32851851851852,0.09579861111111111,79.2865715929127
p9T0anpnSok,"First To Find the M&M in Skittles Pool Wins $10,000 Challenge **IMPOSSIBLE**🌈 | Piper Rockelle",piperrockelle,6219912.0,9,1,0.03796875,0.03796875,False,False,0,137.8851736111111,134.7826215277778,0.20476851851851852,78.80424571300898
WfSTTjODj9A,We Tested VIRAL Tik Tok Life Hacks **THEY WORKED**🍩💯| Piper Rockelle,piperrockelle,2783151.0,9,3,0.06532407407407408,0.02224537037037037,False,False,0,95.52199074074075,141.57930555555555,0.09894097222222223,95.5854420912661
gUOiJaf1LU4,"LAST KID TO FALL ASLEEP WINS $10,000 **Mr. Beast Challenge**💤| Piper Rockelle",piperrockelle,3998158.0,9,1,0.04083333333333333,0.04083333333333333,False,False,0,98.72236689814815,152.04012152777779,0.1043287037037037,92.69670223444467
DskvWo8JJuA,Boyfriend REACTS to WHAT’S IN MY GUCCI BAG **Gone Wrong** MUST WATCH 🎒| Piper Rockelle,piperrockelle,4994409.0,5,2,0.0609375,0.03796875,False,False,0,84.38489583333333,143.21830439814815,0.10750000000000001,94.10424758304426
Dppe9DGE04o,BRATZ DOLL CHALLENGE **CRAZY Makeup Tutorial 💕| Piper Rockelle,piperrockelle,1127086.0,5,2,0.2620601851851852,0.16724537037037038,True,False,0,76.30249421296297,159.2496412037037,0.06630787037037036,87.87468789782325
PKXaTATbFcE,Funny SKIN CARE & NIGHT ROUTINE | FALL 2018 🌙 🛏 | Piper Rockelle,piperrockelle,806409.0,5,0,0.0,0.0,False,False,0,87.17734953703703,141.04984953703703,0.05703703703703704,87.9716101817131
hw-gyVlSqfs,BACK TO SCHOOL CLOTHING HAUL FAIL (TARGET) | Piper Rockelle,piperrockelle,517629.0,5,1,0.02296875,0.02296875,False,False,0,68.35404513888889,128.70889467592593,0.08320023148148148,92.35814041775008
WiGF9W3J3gU,Sleepover with my BFF | Piper Rockelle,piperrockelle,3079813.0,5,3,0.13688657407407406,0.06380208333333333,False,False,0,71.10387731481481,115.80640625,0.07762731481481482,83.04137457148924
cKPeVyHOAl0,Cheerleading Team Vs World's Strongest Man,rebeccazamolo,2949568.0,9,1,0.008356481481481482,0.008356481481481482,False,False,0,93.65443865740741,145.33388888888888,0.1183275462962963,91.73465292383837
lOYV5FRx-Ko,I Survived the World's Tiniest Gym,rebeccazamolo,4529598.0,9,1,0.032552083333333336,0.032552083333333336,False,False,0,101.51063657407407,136.50332175925925,0.07298611111111111,86.73932667633954
4frVImONvwk,We Are PREGNANT,rebeccazamolo,5983507.0,1,1,0.044814814814814814,0.044814814814814814,False,False,0,107.50511574074073,126.42071180555556,0.09322916666666667,85.58029549708324
UcPRav7WeJ4,Which One is Pregnant?,rebeccazamolo,15681277.0,1,2,0.03190393518518519,0.016255787037037037,False,False,0,69.05219907407407,104.33639467592593,0.06392361111111111,76.74447933198088
YtRuIBH9-kM,Ages 1-18 Compete in Ninja Warrior Tournament,rebeccazamolo,6283634.0,9,1,0.07520833333333334,0.07520833333333334,False,False,0,97.43205439814815,107.31243055555555,0.08947337962962963,81.88448401276338
E7w73SzB1-M,Every Hour My Life Gets More Emotional,rebeccazamolo,2740703.0,12,1,0.07002314814814815,0.07002314814814815,False,False,0,75.49087384259259,157.0379513888889,0.06521412037037037,96.4375808974354
swEeH83zn08,Pregnant or Wait,rebeccazamolo,48796580.0,1,1,0.02224537037037037,0.02224537037037037,False,False,0,67.99204861111112,110.61612847222223,0.06891782407407407,70.9483747313423
sUH8dCeXqqA,Who Does Our Baby Love More? Mom Vs Dad Challenge,rebeccazamolo,9323009.0,1,3,0.18496527777777777,0.07653356481481481,False,False,0,114.05209490740741,172.39610532407409,0.08269097222222223,103.01964825124776
QcxerdBo8jI,Rich Pregnant Vs Broke Pregnant - Rebecca Zamolo,rebeccazamolo,13007891.0,1,2,0.09690393518518518,0.06259259259259259,False,False,0,96.96412037037037,156.4092013888889,0.10858217592592592,92.34592471033152
neXrhqXQHxQ,Rebecca GETS REVENGE On EVIL BABYSITTER,rebeccazamolo,19586380.0,5,2,0.09978009259259259,0.08472800925925926,True,False,0,107.46475694444445,147.5660763888889,0.1005150462962963,96.71920574992849
DkjooAWGJKY,Giant HACKER Christmas in Summer MASQUERADE BALL - Rebecca Zamolo,rebeccazamolo,14131158.0,11,6,0.19872685185185185,0.10546875,True,False,0,108.38512152777778,145.89376157407406,0.12428819444444444,91.28255810274351
VfYow-KPc-E,Giant Robin Hood In Real Life Musical to Rescue Missing Dog! | Rebecca Zamolo,rebeccazamolo,9932039.0,14,3,0.19619212962962962,0.14630208333333333,True,False,0,100.61427083333334,138.76803819444444,0.11758680555555555,92.85392134452252
3KzkGNXP17M,Copying Piper Rockelle for 24 Hours! Rebecca Zamolo,rebeccazamolo,8861075.0,5,1,0.06259259259259259,0.06259259259259259,False,False,0,120.8441261574074,149.81634837962963,0.10022569444444444,97.37070834559944
QThMQJhGzdM,BEST FIRST DATE WINS KISS in Real Life Challenge! (Secret meeting w/ ex Best Friend) Rebecca Zamolo,rebeccazamolo,7676483.0,5,2,0.1261574074074074,0.09780092592592593,True,False,0,104.29775462962964,146.7033275462963,0.08381365740740741,99.2298031675303
oo4bR4yMw-k,Twin Telepathy Challenge with My TWIN! (Prank on GAME MASTER Spy) | Rebecca Zamolo,rebeccazamolo,3789874.0,5,2,0.11931134259259259,0.06259259259259259,False,False,0,109.05566550925926,138.32054976851853,0.08061342592592592,100.15936179005318
eQNxklMsZxc,Which BEST FRIEND inside DOLLHOUSE Wins Escape Room in Real Life! | Rebecca Zamolo,rebeccazamolo,10854003.0,5,1,0.12847800925925926,0.12847800925925926,True,False,0,106.14975115740741,154.30663194444443,0.11565393518518519,90.98344040053432
EgcpRrn5tjA,I Became a MERMAID in Public For A Day! (WORST Game Master 24 Hour Challenge) | Rebecca Zamolo,rebeccazamolo,4553979.0,9,1,0.021533564814814814,0.021533564814814814,False,False,0,80.05120949074075,119.51850694444444,0.19542824074074072,87.50136326234455
xC7qKMDKS0c,WORLD'S LARGEST Gymnastics Fort! (Hide and Seek w/ RZ Twin ) Rebecca Zamolo,rebeccazamolo,5737087.0,9,2,0.06672453703703704,0.0479224537037037,False,False,0,170.59758680555555,163.39464699074074,0.07387152777777778,96.76093134095565
QRVv3WT8amI,24 Hours TRAPPED inside HACKER  Mansion! (Game Master vs. Quadrant Battle Royale),rebeccazamolo,12903036.0,9,1,0.1216724537037037,0.1216724537037037,True,False,0,116.71144675925926,133.20748842592593,0.1670486111111111,86.38311724992256
0ugCyEyN0Gg,First to Find KEY Wins GAME MASTER TESLA! (Secret meeting reveals Daniel is next target),rebeccazamolo,4264734.0,9,1,0.06380208333333333,0.06380208333333333,False,False,0,88.26851851851852,117.40163773148149,0.07944444444444444,96.07822217436295
16gQ4KcrWzE,Our Camera Man Finally Does A FACE REVEAL! (Hidden Secrets about Game Master vs Quadrant Event Date),rebeccazamolo,4636088.0,9,4,0.25197916666666664,0.12335648148148148,True,False,0,103.0233449074074,139.76414930555555,0.060717592592592594,97.17286587609897
nCHFYSJzVmI,GAME MASTER Spy FOUND Pumpkin Patch's Next Target! (Mysterious New Clues Found on Treasure Hunt),rebeccazamolo,4590940.0,14,1,0.05222800925925926,0.05222800925925926,False,False,0,112.87785300925925,127.39170138888889,0.08428819444444444,99.33776899616488
qbGCY46GJ9s,24 Hours Escaping GAME MASTER from SECRET Location! (Mystery Treasure Box Found with Hidden Clues),rebeccazamolo,4604241.0,9,1,0.034311342592592595,0.034311342592592595,False,False,0,101.96440393518519,108.27872685185186,0.11458333333333333,78.52227304501919
aY4wltX5BIY,TRAPPED by GAME MASTER! Blindfolded & Opening SECRET MYSTERY BOX (Message Hidden on Voice Recorder),rebeccazamolo,7528931.0,14,0,0.0,0.0,False,False,0,115.9535011574074,114.82269097222222,0.051591435185185185,86.511822300677
3sRhxeAmSM0,Baking WORLD'S LARGEST Giant Princess Doll CAKE! (Secret Mystery Box Appears) w/ Ro Pansino,rebeccazamolo,11876783.0,3,2,0.01630208333333333,0.008802083333333334,False,False,0,110.43649305555556,161.9028587962963,0.08983217592592593,99.49455342896643
ZBjRGC-q0-4,Giant DIY School Supplies! I tried following a Karina Garcia How To Tutorial (you decide),rebeccazamolo,2659203.0,3,1,0.014467592592592593,0.014467592592592593,False,False,0,128.14533564814815,149.04217013888888,0.10229166666666667,103.91938635891357
YUmMlpxjG7k,Talking To A REAL GHOST in My Room!,rebeccazamolo,8892587.0,12,2,0.03778356481481481,0.024450231481481483,False,False,0,32.88027777777778,100.13293402777778,0.05103587962962963,76.96273689528424
AIbYnPQLkJI,DIY SLIME CLOTHES VS. REAL CLOTHES CHALLENGE!! *Hilarious*,rebeccazamolo,1749669.0,3,4,0.1046875,0.032552083333333336,False,False,0,113.14081018518519,157.10782407407407,0.11228587962962963,105.35560667567897
bi0YIRWRyxM,PRANKING YOUTUBERS BY DROPPING FAKE BABY!! Playlist 2017,rebeccazamolo,1413523.0,11,4,0.23719328703703704,0.07787037037037037,False,False,0,103.34576967592592,136.41748263888888,0.13810763888888888,99.22435432871555
cH7Lv_vqL6c,DIY BACK TO SCHOOL PANCAKE ART CHALLENGE!!,rebeccazamolo,944934.0,3,1,0.05113425925925926,0.05113425925925926,False,False,0,124.26353009259259,147.57484953703704,0.10877314814814815,94.13172021518908
2SJALNolKpk,DIY GIANT RAINBOW PANCAKES!! & NEVER HAVE I EVER CHALLENGE W/MY HUSBAND!,rebeccazamolo,1326044.0,3,1,0.13546875,0.13546875,True,False,0,123.83696759259259,160.66523148148147,0.13919560185185187,98.54841110898296
CmSz_k5niYM,"WORLD'S LARGEST ICE CREAM SUNDAE!! 100,000+ CALORIES!",rebeccazamolo,1598653.0,3,2,0.10778356481481481,0.05445023148148148,False,False,0,101.80939236111111,164.91317708333332,0.11241898148148148,104.38684450812669
ZBXcwC0nxdM,$1 VS $150 FIDGET SPINNER CHALLENGE!!,rebeccazamolo,2105826.0,9,2,0.14974537037037036,0.091875,True,False,0,133.29430555555555,133.49550925925925,0.12270833333333332,103.68049909380572
BKNQNT5Tz2w,1 MILLION ORBEEZ BATH DARE CHALLENGE! (WITH HUGE GIVEAWAY!!),rebeccazamolo,2378066.0,9,1,0.05445023148148148,0.05445023148148148,False,False,0,122.63759837962964,145.18764467592592,0.19151041666666666,95.43264389370817
8EQM-Feoseo,School Vs. Real Life,rebeccazamolo,1367317.0,12,1,0.05557870370370371,0.05557870370370371,False,False,0,80.06369212962963,152.9245659722222,0.10021990740740741,98.45019785051242
PC16C5M0DX8,The Face Swap Challenge (w/ Rebecca Zamolo and MattSlays),rebeccazamolo,189245.0,5,2,0.1624363425925926,0.11020833333333334,True,False,0,89.20938078703703,146.15880208333334,0.08344907407407408,90.08928946816673
pmsDckQHgqc,Emma & Kate's TWIN TELEPATHY Baking Challenge! 1 Hour Kid's Baking Fun!,ryansworld,62801.0,5,3,0.11894639756944445,0.05640625,False,True,1,121.38346462673611,206.11503255208333,0.08364691840277778,72.84184171186257
KcmdVw6_hF8,10 Ways to ESCAPE Maximum Security DETENTION! 😲,ryansworld,21381.0,12,3,0.09351779513888889,0.04830837673611111,False,True,1,132.9624197048611,159.62408528645832,0.06200737847222222,77.40392479709946
-v_QM5xCqok,Ryan Explores AnimeJapan Convention 2026! 🎌 New Elemon Season 2 Trailer Reveal! 🧪,ryansworld,64493.0,2,3,0.09606011284722223,0.03713650173611111,False,True,1,72.985263671875,204.58993489583332,0.03944552951388889,64.47287163247087
wMQUmFOj4GU,Ninja Ryan Saves the Day! | 1 Hour Kid's NINJA Adventure Stories,ryansworld,73395.0,2,4,0.06844835069444444,0.04969184027777778,False,True,1,180.5065386284722,179.0712185329861,0.07891710069444444,84.88786466982948
2HACr_4jxnw,Zaidee Sneaks Past the WORLD'S STRICTEST HALL MONITOR!,ryansworld,53480.0,12,1,0.060947265625,0.060947265625,False,False,0,119.01143012152778,184.58983072916666,0.04426432291666666,64.05554481858964
lan7SImM3dg,Who Will Win GIANT VS TINY School?!,ryansworld,24584.0,9,3,0.12875434027777777,0.105625,True,True,1,156.07033528645835,187.39341145833333,0.0578125,87.31051631719005
lqevQYxkPOM,Justin Bieber Pulled Up Ryan's World Clips for his Coachella Set!,ryansworld,106761.0,2,0,0.0,0.0,False,False,0,63.64894097222222,28.75872685185185,0.02287037037037037,37.8558995338702
HGoxW4J07aA,Zaidee & Bri Become DOCTORS for 24 Hours | Pretend Play Helping People! 🤒🩺,ryansworld,69589.0,12,3,0.13639214409722222,0.099619140625,True,False,0,105.55597873263889,177.00844401041667,0.06296983506944445,86.78746709624006
MI6klpH7lnk,Ultimate Don't Wake GREEDY DADDY | 1 Hour Family Pranks!,ryansworld,91377.0,13,1,0.052041015625,0.052041015625,False,False,0,120.40656575520833,201.60341362847223,0.056821831597222226,82.98428068862431
7tp1bTB-DZw,I Hired an AI Robot to Work at McDonald's with Me!,ryansworld,118559.0,14,3,0.07025390625,0.06198025173611111,False,False,0,131.61314561631946,159.57981879340278,0.10436631944444445,71.59172832542824
_pdNo08jEKc,WE ATE AT 1 STAR VS 5 STAR RESTAURANTS!,ryansworld,72120.0,3,2,0.082314453125,0.057900390625,False,True,1,111.64619574652778,219.0702072482639,0.073837890625,74.14071134504839
6l5j1LoUGSs,Sunnyside Up! Ep 9 – SECRET Mummy TREASURE at the Museum!? Animation for Kids,ryansworld,139702.0,11,1,0.009792751736111112,0.009792751736111112,False,False,0,142.0137131076389,183.61509765625,0.05594292534722223,84.352715590775
1rb562ygAFQ,IRL SUPER MARIO GALAXY Adventure!!! Pretend Play for Kids!,ryansworld,314882.0,11,1,0.005166015625,0.005166015625,False,False,0,158.2035373263889,177.81140625,0.049754774305555555,69.41051631519277
HJ1VbPn3_fI,Ryan's HILARIOUS April Fools Pranks on Dad!,ryansworld,219363.0,2,0,0.0,0.0,False,False,0,131.639794921875,159.2517795138889,0.04631618923611111,82.15131705374192
xLPCa3vMGaw,Easter Bunny Hides GIANT Eggs with Prizes & More!,ryansworld,221850.0,11,3,0.172998046875,0.15586046006944446,True,False,0,136.60944878472222,224.2588422309028,0.045703125,82.76697956833864
bS0HTbiwWLQ,"LAST TO LEAVE THE SQUARE GETS $500,000",ryansworld,45763.0,12,3,0.10547417534722223,0.095712890625,True,False,0,144.82450520833333,172.37769965277778,0.09876302083333334,81.22295860374224
rjldV3QWrlo,HOW TO SNEAK CANDY INTO THE WORLD'S STRICTEST SCHOOL!,ryansworld,32047.0,3,2,0.11069444444444444,0.09506944444444444,True,True,1,126.13018771701388,150.48409396701388,0.10456488715277777,72.127689297129
daL2STCfFHw,Building Our Family Island in Tomodachi Life: Living the Dream!,ryansworld,1333298.0,4,2,0.12678493923611112,0.0983083767361111,True,True,1,108.76810112847222,198.81991536458332,0.073271484375,72.56742427496702
qEndNN0_I4Y,"These Scary Games Felt TOO REAL…99 Nights in the Forest, Creepy Shawarma & MORE! 😱",ryansworld,65323.0,9,3,0.07287434895833333,0.058402777777777776,False,False,0,123.25361762152778,147.14924370659722,0.08294704861111112,74.93580234792378
jysWgdRvrAI,Escaping the GAME MASTER!!! Janitor Paul's FINAL Video???,ryansworld,20231.0,9,0,0.0,0.0,False,False,0,120.44806640625,140.0740505642361,0.07105902777777778,86.17866285550788
XtEnNn0_O9U,"Ultimate Penguin KNOCKOUT Games! GIANT Curling, Bowling & More! ❄️",ryansworld,116760.0,9,0,0.0,0.0,False,False,0,55.592067057291665,218.16650716145833,0.10402777777777777,64.32117165268392
GfRLww1X1l4,We Opened a REAL LIFE TIKTOK SHOP!!!,ryansworld,53795.0,12,1,0.1566840277777778,0.1566840277777778,True,True,1,133.886943359375,160.57804796006945,0.070498046875,80.1509485229048
aY7WnM_jePY,We Made Our Own CANDY!! 1 Hour of DIY Candy Activities for KIDS!,ryansworld,568673.0,3,3,0.11972005208333333,0.04739691840277778,False,True,3,106.99247938368056,193.207470703125,0.087861328125,75.81100872642754
cP275sCwjAQ,Eating ONLY ONE COLOR Foods!!!,ryansworld,42987.0,3,2,0.10671115451388889,0.06836046006944445,False,True,1,138.29689344618055,220.35179036458334,0.07128472222222222,73.27291160624867
0Qr80yhfX9A,TETRIS TUMBLE XL KIDS VS ADULTS!!!,ryansworld,143588.0,9,3,0.08994032118055556,0.0814626736111111,True,False,0,150.81484917534723,195.69488932291668,0.07666232638888888,82.17525072953117
kONOozsKfF0,POV We're on a 500 Game Losing Streak,ryansworld,223987.0,12,2,0.04556134259259259,0.02675925925925926,False,False,0,85.09499421296296,81.05394675925926,0.046053240740740735,61.63408348452938
x7L8vu8RJek,BOYS VS GIRLS Giant Kick Darts & MORE Giant Games!,ryansworld,148609.0,9,1,0.04083767361111111,0.04083767361111111,False,False,0,136.22651475694445,190.07826822916667,0.06241753472222222,94.5855868878525
u6SDSDpT6sM,Sunnyside Up! Ep 8 – Pinky’s Unbelievable Makeup Transformation! Animation for Kids,ryansworld,227344.0,5,0,0.0,0.0,False,False,0,102.03969401041667,211.23520399305556,0.050894097222222226,75.7731154869716
9wQIB4nt-M8,SNEAKING My BABY DINOSAUR Into School!,ryansworld,150646.0,1,3,0.3012424045138889,0.2712673611111111,True,False,0,120.73826605902778,193.65313585069444,0.06776801215277778,75.44993667361787
5p26J8CN8W8,Ryan Celebrates MAR10 DAY at Super Nintendo World! 1 Hour of Mario Adventures with Ryan's World,ryansworld,267937.0,2,2,0.0297265625,0.015625,False,False,0,168.28170247395835,213.19676974826388,0.04002061631944444,90.98301494389871
t3W18D6GNqc,I Survive 72 HOURS with NO PHONE!,ryansworld,64298.0,12,2,0.2776095920138889,0.2680219184027778,True,True,1,127.34346354166667,172.27885091145833,0.11945529513888889,80.55183922088308
ulCDE5xkGKc,"Ryan, Emma & Kate’s HUGE Pokémon 30th Anniversary Card Pack Opening!😲",ryansworld,474375.0,4,1,0.0037771267361111113,0.0037771267361111113,False,False,0,158.44535807291666,188.72825086805557,0.05180881076388889,84.36229378125941
DYCtpn0vos4,EPIC Pokémon 30th Anniversary Surprise! Ryan’s Family Pulls Legendary Cards!,ryansworld,144066.0,2,3,0.0742990451388889,0.03713650173611111,False,False,0,81.5946875,163.96614691840279,0.08745008680555556,75.54821604235214
UHQKgE8xEBM,Can We Survive REAL LIFE Roblox Escape Tsunami for BRAINROTS?,ryansworld,131542.0,9,2,0.039988064236111114,0.036337890625,False,False,0,187.86506401909722,185.88988172743055,0.11023220486111111,83.60067108503802
XMFEJsmsBVo,BOXFORT Adventures and OBBYS with Ryan and Friends!,ryansworld,285694.0,2,2,0.029975043402777776,0.027777777777777776,False,False,0,130.14666124131944,186.74906358506945,0.05839518229166667,62.4037454310455
19Z3jYpHRxs,Alpha Lexa’s Top Viral Hits You HAVE to See! 🌟🔥,ryansworld,166708.0,5,1,0.0034027777777777776,0.0034027777777777776,False,False,0,138.78573567708332,223.96596137152778,0.06228732638888889,72.35560241236034
YngUk5HSGzM,Baby Dino Bedtime Routine and More Dinosaur Adventures!,ryansworld,42613.0,1,2,0.069775390625,0.067275390625,False,False,0,126.37325954861112,154.31114800347223,0.06791558159722222,72.21012829511272
jKIUhc_cy1Y,I DEFEATED Real Life Roblox SCARY SHAWARMA: the Endless Night Shift!,ryansworld,50746.0,9,1,0.1453515625,0.1453515625,True,True,1,116.97769639756945,172.11346788194444,0.06566080729166666,70.24008348825969
4rSLPbfvm7M,Emma & Kate's Most Difficult Twin Telepathy Challenge EVER!,ryansworld,340072.0,5,3,0.09088324652777778,0.045600043402777776,False,True,1,172.69526475694445,211.99107855902778,0.055370008680555555,87.72719246072593
AO4yEYuTvzw,We Have McDONALD'S At Home?! Pretend Play Cook Toy Food & Games!,ryansworld,92427.0,3,1,0.04296983506944444,0.04296983506944444,False,False,0,159.97635525173612,200.32989908854168,0.06307400173611112,90.87715888371616
74XpGXGqQbQ,The Wonderful Wizard of Oz & More Bed Time Stories for Kids,ryansworld,102972.0,11,0,0.0,0.0,False,False,0,140.35372829861112,218.192705078125,0.12236219618055556,74.99480444438923
