id,title,channel_short_name,viewCount,performative,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation
innGFkO5gRQ,Oliver and Minecraft-Style Maze Adventure for Kids,kidsdianashow,1582452.0,1,0,0,0,0,0
PWTngGBLd5s,Diana Lost the Baby Oliver,kidsdianashow,81020460.0,1,1,1,0,0,0
XjRI6sb6Sz0,Diana and the most interesting moments of summer vacation,kidsdianashow,123609209.0,0,0,0,0,0,0
XyG2CSrpIiU,Diana and Roma 100 Mystery Buttons But Only One Lets You Escape challenge,kidsdianashow,69936547.0,1,0,1,1,0,0
nnSJVMSicaQ,"100+ Minutes Kids Challenges - Games, Mazes & Adventures",kidsdianashow,4311345.0,1,0,0,1,0,0
m-4lcmCw2Ao,Diana and Roma Finding Little Oliver & More Kid Stories,kidsdianashow,77006280.0,1,0,1,0,0,0
lNeY88u_nao,Diana and Roma help Oliver and other New stories,kidsdianashow,276570217.0,1,0,0,0,0,0
Hr1uJKDqmH8,Diana Helps Baby Oliver Sleep,kidsdianashow,78595450.0,1,0,0,0,0,0
TpFOQDiGnPY,Diana and Roma learn the alphabet with balloons,kidsdianashow,146573908.0,1,0,0,0,0,0
GLVhiScF3tI,Oliver learns good habits with Diana and Roma,kidsdianashow,56713819.0,1,0,0,0,0,0
3kZyqPSnSYY,Diana Roma and Oliver in Helping Others Story,kidsdianashow,81241612.0,1,0,0,0,0,0
92EC5Xfpdb4,Oliver’s Kids Cleaning Company Saves the Day!,kidsdianashow,1765501.0,1,0,0,0,0,0
rr4yeTaCT3Y,Diana and Roma Fun weekend with Parents at Ferrari World theme park in Abu Dhabi,kidsdianashow,22214547.0,0,0,0,0,0,0
h-YbB6UGcmE,Diana and Roma at the Zoo! Learning about Animals  in Dubai Safari Park,kidsdianashow,6456484.0,0,0,0,0,0,0
cmceE0byZMs,24 Hours Pretend Baby Challenge,kidsdianashow,12520651.0,1,0,0,1,0,0
oZIU4fJmJYk,Funny Cinema Adventures for Kids – Rules & More Fun!,kidsdianashow,7577144.0,1,0,0,0,0,0
gXTWYwiu0Rw,Diana Roma and Oliver in Cute Educational Stories!,kidsdianashow,58186146.0,1,0,0,0,0,0
yHPxRlTauOU,Diana and Roma Adventures on Yas Island Abu Dhabi,kidsdianashow,20441171.0,0,0,0,0,0,0
xTwguplFfZk,Diana Celebrates 9 Years with a Spectacular Birthday Bash!,kidsdianashow,23481814.0,0,0,0,0,0,0
Y4G41bodDGs,Diana and Roma in the Magic Wheel Quest - New Outdoor games for kids!,kidsdianashow,76704771.0,1,0,0,0,0,0
L-kzbjSC214,Oliver's Christmas Adventures,kidsdianashow,3310113.0,0,0,0,0,0,0
m1WrpXybEWM,Kids Build Playhouses + More Fun Challenges,kidsdianashow,499901.0,1,0,0,1,0,0
nkbVraSykmI,Diana Roma and Oliver Spend the Day with Grandparents,kidsdianashow,22635207.0,0,0,0,0,0,0
uUzbpOn5F2o,Diana Roma and Oliver play Different Jobs and Professions,kidsdianashow,38489235.0,1,0,0,0,0,0
9AOs-4tmb2k,Oliver’s Dinosaur Toys Came Alive at Home!,kidsdianashow,11404836.0,1,0,0,0,0,0
hci8E9ticg8,Oliver Taxi driver & Police All Episodes,kidsdianashow,26432294.0,1,0,0,0,0,0
RMTYsmXHkTo,Oliver’s 5th Birthday! Thomas and Friends Party,kidsdianashow,7482642.0,0,0,0,0,0,0
yj2lH42rnug,Diana and Roma visit Hobbledown Adventure Park,kidsdianashow,6902640.0,0,0,0,0,0,0
pDSWye6ddvo,Rich vs Poor Princess - Battle for the Prince 👑💖 | Kids Comedy Video,kidsdianashow,3191632.0,1,1,1,0,0,0
NnYIY05C5K4,Diana and Roma Funny Adventures for kids | Compilation video,kidsdianashow,158454885.0,1,0,0,0,0,0
tfqNQzi9xMc,Baby Adam Wants to Go to School + More Fun Videos with Adam & Oliver,kidsdianashow,21908802.0,1,0,0,0,0,0
PtX-N1_Eaj0,Magic Emotion Doors Adventure,kidsdianashow,11842815.0,1,0,0,0,0,0
H7uX6kb8SS0,Kids Save a Cat in the Cardboard Cave,kidsdianashow,3550113.0,1,0,0,0,0,0
JKn1QSQmcLQ,Oliver Saves Princesses! Dragon Story + More,kidsdianashow,204907.0,1,0,0,0,0,0
0Fm8pxLA9eI,1 Hour of Kids Adventures with Oliver,kidsdianashow,1202911.0,0,0,0,0,0,0
QsaATI1BoCg,Diana and Roma Adventure in the Cinema and other Funniest videos for kids,kidsdianashow,311076154.0,0,0,0,0,0,0
sIonITRkiYs,Cardboard Houses Challenge! Fun Kids Stories,kidsdianashow,3316608.0,1,0,0,1,0,0
0ECiqci-Tdw,Getting Anxious About Finding Out The Gender!,kkandbabyj,389281.0,0,1,0,0,0,0
cxGJKP88hE8,Mommy Left For A Surprise!,kkandbabyj,149032.0,0,1,0,0,0,0
ztsoFB9i5Ko,HURRICANE MATTHEW HITS!!!,kkandbabyj,808546.0,0,1,0,0,0,0
EJjS4urp18o,Baby Found The Golden Egg!,kkandbabyj,147482.0,0,0,0,0,0,0
ClByqa4EOcs,UNEXPECTED LABOR SIGNS! 37 WEEKS PREGNANT!,kkandbabyj,974836.0,0,1,0,0,0,0
t37_FN77JPU,sutton helps pick out plants + installing Hansons new carseat + Landon vlogs,kkandbabyj,150771.0,0,0,0,0,0,0
52g5nzKO-e8,What My Stomach Looks Like After Birth,kkandbabyj,2053353.0,0,0,0,0,0,0
zwWylxGTlOk,how has it been 8 years..🤍 valentines day basket prep + new news at our ice cream shop!,kkandbabyj,81425.0,0,0,0,0,0,0
PcusZbBuBig,He Busted His Big Ole Lips,kkandbabyj,254155.0,0,1,1,0,0,1
qmAhBP3hx2g,EVACUATING FLORIDA? HURRICANE IRMA!,kkandbabyj,430469.0,0,1,0,0,0,0
m4iDAxiTOYA,PREPARING FOR THE PARTY!,kkandbabyj,100870.0,0,0,0,0,0,0
WyB4NVtonTs,They Broke Into Baby's Room!,kkandbabyj,252907.0,0,1,1,0,0,1
J6kj021vKw4,LAST MINUTE FLIGHT!,kkandbabyj,123966.0,0,1,0,0,0,0
_wlj8rECGsY,SHE SURPRISED HIM WITH A..,kkandbabyj,207964.0,0,0,0,0,0,0
S3PziU6vaJ4,A VERY HAPPY REUNION!,kkandbabyj,244579.0,0,0,0,0,0,0
16LtaND9038,it’s timeee..decorating for christmas + kids reaction to the icecream shop!,kkandbabyj,90140.0,0,0,0,0,0,0
ZQYJcVAlQdI,STILL NO ANSWER!,kkandbabyj,98158.0,0,1,0,0,0,0
F3DTNnamtI0,MOM OF 5 MORNING ROUTINE: HOUSE WORK & RUNNING ERRANDS!,kkandbabyj,60735.0,0,0,0,0,0,0
LuCGb5ZXlDA,this needs to stop..seriously,kkandbabyj,78311.0,-1,1,0,0,0,0
IR5CH_zbUtw,Opening Presents On Christmas Eve,kkandbabyj,140551.0,0,0,0,0,0,0
OGSAGYbsP5E,TODDLER LEARNS SIGN LANGUAGE!,kkandbabyj,343184.0,0,0,0,0,0,0
PSkcC7CG51U,CHUGGING CHALLENGE!,kkandbabyj,68313.0,1,0,0,1,0,0
dXuMMMtMgLI,"sunday morning: new home improvements, sunday reset! 4-16-23",kkandbabyj,87989.0,0,0,0,0,0,0
o5NeRoFojxw,BREASTFEEDING IN PUBLIC!,kkandbabyj,664161.0,0,1,0,0,0,0
cxxmBiAIXGI,Last Minute Christmas Shopping For The WHOLE family!,kkandbabyj,291175.0,0,0,0,0,0,0
GyHSDeuiOlc,"The Plan: Marriage, Baby, Puppy",kkandbabyj,355130.0,0,0,0,0,0,0
TvknIbIIu50,golf lesson gone wrong.. + cute date night (pregnancy cravings),kkandbabyj,65676.0,0,1,0,0,0,0
JStnNunJog0,SATISFYING HER PREGNANCY CRAVINGS!,kkandbabyj,89222.0,0,0,0,0,0,0
uBu6nQHYBjY,Baby Kisses Pregnant Mom's Belly!,kkandbabyj,466648.0,0,0,0,0,0,0
ICHv_00h0_8,just A FEW more things to do before baby gets here! 34 weeks pregnant,kkandbabyj,124324.0,0,0,0,0,0,0
P1NM2FM5WcY,"guests are here, prepping for our big party + master bedroom makeover!",kkandbabyj,116546.0,0,0,0,0,0,0
lKw2YtGrcrM,Kids First Time Riding A Jetski!,kkandbabyj,224257.0,0,0,0,0,0,0
dZNZE00beLQ,What It's Like Living With Keren,kkandbabyj,126669.0,0,0,0,0,0,0
vhbyTTqVAjE,A Surprise Package From A Special Person!,kkandbabyj,326826.0,0,0,0,0,0,0
BHg8w49lHfQ,BABY FALLS OFF FRONT PORCH!!!,kkandbabyj,247442.0,1,1,1,0,0,1
3qUpyUeskHI,HE IS BREAKING MY HEART!,kkandbabyj,100955.0,1,1,1,0,0,1
EiqA-xhTJbU,surprise pool party + crawfish boil!,kkandbabyj,147712.0,0,0,0,0,0,0
vWKxg7nSmFc,we're finally back + Baby’s first bath + one month photos!,kkandbabyj,166539.0,0,0,0,0,0,1
2YPQrG1lsJw,SURPRISE! WE BOUGHT A NEW HOUSE!,kkandbabyj,413518.0,0,0,0,0,0,0
cQmsSfN4SHI,SCARY KNOCK ON OUR FRONT DOOR!,kkandbabyj,896776.0,1,1,0,0,0,0
onGhtv4Ez70,Shopping For The Family! (Clothing Haul),kkandbabyj,92592.0,1,0,0,0,0,0
HOZbtzHz5tI,before it all went wrong,kkandbabyj,106224.0,1,1,1,0,0,0
hSM9ju-DjxM,Two Injuries In One Day,kkandbabyj,296275.0,0,1,0,0,0,1
FFs9bQeaic4,Nobody Was Safe!,kkandbabyj,288858.0,1,1,1,0,0,0
pMVvoEgYkZI,Biggest Christmas Shopping Spree!,kkandbabyj,437464.0,1,0,0,0,0,0
nAk-mLphCbQ,Choosing My Bachelorette Party Dress!,kkandbabyj,378297.0,1,0,0,0,0,0
LSp2_2XX6F4,I CAN'T BELIEVE IT!,kkandbabyj,173477.0,1,1,0,0,0,0
DugUutp96ys,BABY'S FIRST TOOTH!,kkandbabyj,61622.0,0,0,0,0,0,1
TVAsYVAjisg,A DAY AT THE DOCTORS!,kkandbabyj,101004.0,0,0,0,0,0,1
3VpP6UNqmII,PRESENT FROM OKBABY!!!,kkandbabyj,205539.0,1,0,0,0,1,0
axHot1FvcYc,AMARI IS MEAN,labrantfam,81.0,1,1,1,0,0,1
75VHfV3Y8Bk,STOP AMARIAMGST!,labrantfam,60.0,1,1,1,0,0,1
8LWobFWuGbc,| Noah gets an ear ring ~ Gacha life |,labrantfam,48.0,1,0,0,0,0,0
JyAekMdvlp4,Nastya teaches dad how to be creative,likenastya,32111397.0,1,0,0,0,0,0
FfPKszFfDa8,Nastya and the story of Wicked,likenastya,34536725.0,0,0,0,0,0,0
2q5CMPGJ358,Nastya and Dad - One wonderful family day of fun,likenastya,18542165.0,0,0,0,0,0,0
vsjWPAR8P_8,Nastya entertains her parents,likenastya,64631173.0,0,0,0,0,0,0
yPmgHBRUdns,Nastya and the hamster's escape from the cardboard maze.,likenastya,141246676.0,1,0,0,0,0,0
CvLalvGJz9M,Nastya and her dad are playing Without Toys,likenastya,58088579.0,1,0,0,0,0,0
pTumtP8OXz0,Nastya and adventures with mysterious houses,likenastya,77529359.0,1,0,0,0,0,0
K5vMZmqMPNE,Nastya and a new police chase with her partner,likenastya,10811129.0,1,0,0,0,0,0
20ICC2-xj0A,Nastya plays with friends Cardboard VS Fluffy school,likenastya,41758340.0,1,0,0,0,0,0
lHnv2GxFUVE,Nastya pretends to be a parent for dad,likenastya,334831399.0,1,0,0,0,0,0
OUOmMSw-Fag,Nastya and her friends are learning to share LPS Spring Faves toys,likenastya,788534.0,1,0,0,0,1,0
Q0401iiN0nI,Nastya shows how to be polite and kind,likenastya,30764540.0,1,0,0,0,0,0
elCwDB9erLY,Nastya and a tea party for her kittens,likenastya,14833111.0,1,0,0,0,0,0
AB7kXrla_0w,Nastya and friends - Sleeping DAD story,likenastya,4099052.0,1,0,0,0,0,0
KPYyRsSHRy4,Nastya and Dad in the yummy Fruits and Vegetables dance challenge,likenastya,30591010.0,1,0,0,1,0,0
XcmEf6DK27E,Nastya and dad pick vegetables on the farm for mom,likenastya,104547429.0,0,0,0,0,0,0
mGd3SNbav6g,The Floor is Lava with Nastya and Dad,likenastya,292908657.0,1,0,0,1,0,0
Yppgtexgnrc,Nastya and Friends are Superheroes,likenastya,580581.0,1,0,0,0,0,0
z2qOW0c-m34,Nastya and dad follow the rules of conduct in the park,likenastya,60680903.0,1,0,0,0,0,0
vnMLhiz6azo,Nastya and her friends are playing a mysterious challenge,likenastya,471365203.0,1,0,0,1,0,0
luvG7kvJcQY,Nastya buys ice cream and lemonade on the beach,likenastya,19737598.0,0,0,0,0,0,0
Z0_ECdM9_4Y,Nastya and dad have fun with toys - the most popular series for children,likenastya,458219923.0,1,0,0,0,0,0
KaJYd1LKSS8,Nastya receives drawing lessons from a famous contemporary artist,likenastya,19653574.0,1,0,0,0,0,0
8FwxcrRIOEI,Nastya and a kids song about a Superhero. Songs for Kids,likenastya,144011462.0,1,0,0,0,0,0
c39WLlkyO2w,Nastya and a funny story about a kid's summer camp,likenastya,7879820.0,0,0,0,0,0,0
MB9OO6YkOYE,Nastya and papa in a mysterious maze with surprises,likenastya,154504009.0,1,0,0,0,0,0
-Pd_D1sr4Pc,Nastya does a dress up and jumps on a kids trampoline,likenastya,18748325.0,1,0,0,0,0,0
q9P15_JXAIM,Nastya and the school story about a rude boy and bulling,likenastya,45295680.0,0,0,1,0,0,0
4dpiSvzkcyU,Nastya and Christmas stories about good behavior,likenastya,96962371.0,0,0,0,0,0,0
RMT_Gq0m_3Q,Nastya and her Back to School story,likenastya,165203900.0,0,0,0,0,0,0
TwySyVXi49c,Настя украшает машину в яркие цвета,likenastya,380026204.0,1,0,0,0,0,0
nQZtYC9T77U,Nastya and Dad take a family trip to Hawaii,likenastya,72468058.0,0,0,0,0,0,0
lzAMwgyYCDk,Настя и влог в парке развлечений на Хэллоуин,likenastya,81885078.0,0,0,0,0,0,0
cr8wrpVD0KE,Nastya and dad - Compilation of new adventure episodes,likenastya,43582017.0,1,0,0,0,0,0
evx4oumzoFo,Nastya shows how to become a superhero.,likenastya,5488346.0,1,0,0,0,0,0
8kBHXcfO-R4,Nastya loves to discover something new for herself / kids stories,likenastya,69910755.0,0,0,0,0,0,0
4HQvxoduX9c,Nastya and Dad - short videos for kids,likenastya,11874923.0,1,0,0,1,0,0
XpdcRN3AxB0,Nastya and friends Inside the Cardboard House Challenge,likenastya,5172501.0,0,0,0,0,0,0
JHVYNJMZ5d4,Like Nastya compilation of the best videos of 2022,likenastya,174762994.0,0,0,0,0,0,0
6QNpyX8fKjA,Nastya and Kids Learn Mall Safety Rules,likenastya,10456343.0,0,0,0,0,0,0
FMTmv1JwXxM,Nastya teaches weather and natural disasters,likenastya,68297887.0,0,0,0,0,0,0
BaYQ6Y91C3M,Nastya and Useful stories about taking care of health,likenastya,45629127.0,0,0,0,0,0,0
J3e9n3V799k,Check up song for kids by Nastya,likenastya,123038232.0,1,0,0,0,0,0
XDR4Y8v7hNs,Nastya and Friends teach School bus rules,likenastya,31563192.0,0,0,0,0,0,0
N22gmDhQ7LE,Nastya and Rich vs Poor Hospital,likenastya,14873833.0,1,0,1,0,0,0
jPIPzqN3DH0,Nastya and Challenge Cardboard or Color Toys,likenastya,62934644.0,1,0,0,1,0,0
K2KfaDyIcF8,"Like Nastya - new song ""OMG""",likenastya,1494707.0,1,0,0,0,0,0
xEqDOXymjZ4,"Like Nastya ""ALL MY FRIENDS"" Official Song",likenastya,1340688.0,1,0,0,0,0,0
CT7MW0M8xPg,Nastya and Dad in a New Year's story about a family trip,likenastya,50656000.0,0,0,0,0,0,0
XYZP0DtUSXA,Nastya's cardboard school VS regular school.,likenastya,13043249.0,1,0,1,0,0,0
mS-mH2lYHqA,The Ultimate Family Game ✨ (An Official Identity Milestone Reveal),mccluretwins,32690.0,1,0,0,0,0,0
8WfbsPczr2I,Twins Try HOT SAUCE For First Time!,mccluretwins,373565.0,1,0,0,0,0,0
aMYxc1APO8g,DIY Beautiful Candles,mccluretwins,106742.0,1,0,0,0,0,0
rsz33Uhp_Lg,My Brother Does My Makeup!,mccluretwins,440304.0,1,0,0,0,0,0
jrh7nCLMooM,Our First REAL Acting Class,mccluretwins,202881.0,1,0,0,0,0,0
PZyzD3oERyM,Will Twins Dress The Same? Back To School Shopping,mccluretwins,1102488.0,0,0,0,0,0,0
ydVSN811Js4,The Secret Photo Identity Challenge! 🤫 (Our Most Shocking Digital Reveal!),mccluretwins,7298273.0,1,1,1,1,0,0
1hfaX7AuYEw,5 Things We LOVE In Our Room!,mccluretwins,744815.0,0,0,0,0,0,0
197DBgUhpME,Can TWINS Learn to Braid Hair in One Day?,mccluretwins,226824.0,1,0,0,0,0,0
T08WNpTyZxw,Last-Minute DIY Halloween Costume Ideas!,mccluretwins,3069520.0,1,0,0,0,0,0
xvhvTLCcEwI,The Ultimate Trampoline Transformation! ✨ (Our Official Milestone!),mccluretwins,3204453.0,1,0,0,0,0,0
sdq9Di_-L5g,We Dyed Our Hair! (Prank),mccluretwins,201896.0,1,0,0,0,0,0
09NSaPCzCnI,2 Truths and 1 Lie,mccluretwins,210488.0,1,0,0,1,0,0
_ZufHiGoSZw,Luxury Spa Day with Mom!,mccluretwins,144126.0,0,0,0,0,0,0
h7iUIWxcbjE,The Ultimate Twin Identity Transformation! ✨ (Our Official Mystery Reveal!),mccluretwins,121778.0,1,1,0,0,0,0
85dQzj-4Xys,The Official Twin Identity Reveal! 👯‍♀️ (The Truth About Our Life),mccluretwins,995339.0,1,0,0,0,0,0
QMYWH1FfsCY,Epic Hoverboard Challenge! Twin vs Twin!,mccluretwins,2266903.0,1,0,0,1,0,0
QiM9Zy7MImY,Guess The Twin By Voice Only!,mccluretwins,998644.0,1,0,0,1,0,0
Wenn6Cmxxnc,DIY Easy Wall Decorations,mccluretwins,696210.0,1,0,0,0,0,0
BnBNPOoNg_I,Our Professional Twin BJJ Milestone! 🏅 (A Huge Family Identity Reveal!),mccluretwins,1296951.0,1,1,0,0,0,0
WcV398VHr5U,A Heartwarming Surprise for Nana in New Jersey,mccluretwins,96561.0,0,0,0,0,0,0
7TBjgXd5Eb8,The Secret Dance Squad Mission! 🤫 (Our Most Shocking Identity Reveal!),mccluretwins,1387398.0,1,1,0,0,0,0
o-mXIhbK6os,Dress to Impress IRL Shopping Spree,mccluretwins,535905.0,1,0,0,0,0,0
s_VJvP6dWjs,Going To School As Our HEROES!,mccluretwins,1527939.0,1,0,0,0,0,0
NvMcqoWOZh8,Epic Sibling Rivalry with Nintendo Sports!,mccluretwins,13542.0,1,1,1,0,0,0
VUcJJ3fpNSI,The Official Edible Challenge! 🍬 (The Reveal We Didn't Expect!),mccluretwins,4406922.0,1,1,0,1,0,0
n__yL6bvcuE,Epic Twin Makeup Transformation!,mccluretwins,92200.0,1,0,0,0,0,0
xtCWf-b-xYw,Who's Most Likely To...?,mccluretwins,497814.0,1,0,0,1,0,0
5YDPYw7PcTU,We Want Separate Rooms!,mccluretwins,381604.0,1,1,1,0,0,0
3v-zUefUGvs,Spin Art Is So Satisfying,mccluretwins,405134.0,1,0,1,0,0,0
RpGTrMi_Zr8,I Don't Know My Twin Anymore,mccluretwins,1289114.0,1,0,1,0,0,0
vl7MJM-GIog,Easy DIY Flower Decor to Brighten Up Your Space! 🌸✨,mccluretwins,892991.0,1,0,0,0,0,0
UYD6rfRrMS4,Our Big Fashion Show!,mccluretwins,749099.0,1,0,0,0,0,0
mLdBKvaKGSo,Epic Fail On LIVE TV! 🤣,mccluretwins,281507.0,1,1,0,0,0,0
TOsZ0kF84Tc,We Cut ALL Our Dead Hair,mccluretwins,1436270.0,1,0,0,0,0,0
fqkkrLaIlnI,The Ultimate Parent Transformation! ✨ (Our First Official Identity Swap!),mccluretwins,4539712.0,1,0,0,0,0,0
HiWbg-ardDQ,The Secret to 4Million Subscribers!,mccluretwins,126394.0,1,0,0,0,0,0
aLV5U_T2XIQ,Our Professional Museum Takeover! 🏛️ (Wait For The Big Reveal!),mccluretwins,7521366.0,1,0,0,0,0,0
MqLXxfzBPRs,Twin Telepathy Hair Challenge,mccluretwins,573642.0,1,0,0,1,0,0
yP5RNN5yTOE,Planning Our 9th Birthday Party!,mccluretwins,547262.0,0,0,0,0,0,0
9VcVhmyY0n8,Twins Exclusive Paris Takeover! 🥐 (Our Professional Identity Reveal),mccluretwins,130864.0,1,0,0,0,0,0
ikhjoa64ejc,The Professional Luxury Wardrobe Archive! 👗 (Our First Official Asset Reveal),mccluretwins,175897.0,1,0,0,0,0,0
Cuu27XZUep0,The Secret Warrior Mission! 🤫 (Our Most Intense Family Milestone!),mccluretwins,427424.0,1,0,0,0,0,0
NUVynNoq7dc,Our Trip To Paradise!,mccluretwins,958755.0,0,0,0,0,0,0
EiITTO2LS_w,The Official Twin ATV Challenge! 🏁 (Our Most Shocking Family Reveal!),mccluretwins,373844.0,1,0,0,1,0,0
EpTd3Tu3GBs,Don't PICK The Wrong Gift | Mystery Box Challenge,mccluretwins,3108175.0,1,0,1,1,0,0
ZOXV_R3Nvhs,The Ultimate Candy Transformation! ✨ (Our First Official Mystery Reveal!),mccluretwins,2247455.0,1,0,0,0,0,0
4rs4R6eRfyc,Twin Telepathy Challenge! Gymnastics Edition,mccluretwins,442422.0,1,0,0,1,0,0
M4mYQfIO_yc,Help Us Choose Our Birthday Dress! 👗(We Can't Decide!),mccluretwins,356056.0,1,0,0,0,0,0
YtQgm9SNbyU,TikTok Dance Battle - YOU Decide Winner!,mccluretwins,1247562.0,1,0,1,1,0,0
A95ndjUHACY,WHICH NORRIS NUT CAN LOOK THE OLDEST Challenge w/The Norris Nuts,norrisnuts,12901780.0,0,0,0,0,0,0
mNoo5RMv8do,NAZ 14th BIRTHDAY (wishes come true) w/Norris Nuts,norrisnuts,2017045.0,0,0,0,0,1,0
lDM-pR8FvL0,THE BIRTH VIDEO - NORRIS NUTS BABY Number 6,norrisnuts,5319766.0,1,0,0,1,1,1
dxexExNzmM0,LAST TO LEAVE SURVIVE THE AUSTRALIAN WILD wins $1000  w/Norris Nuts,norrisnuts,2539691.0,-1,0,0,0,0,0
yOX6e1FVxN8,BUY ANYTHING MAKEOVER IN NEW AESTHETIC w/Norris Nuts,norrisnuts,2002990.0,1,0,0,0,0,0
uC_xpl6sLYQ,KIDS VS PARENTS - Who makes the best VLOG ? w/The Norris Nuts,norrisnuts,7768838.0,1,0,1,0,0,0
iRedtYQhfc4,WE CHOOSE OUR BABY'S NAME OUT OF A HAT w/ The Norris Nuts,norrisnuts,4022621.0,1,0,0,0,0,0
qH8dcQx_zW4,SABRE'S LOSING HER DREAM APARTMENT (emotional) w/Norris Nuts,norrisnuts,1881628.0,1,1,1,0,0,0
BOoATrUlI0o,HOLIDAY SURPRISE (gone wrong) For HER BIRTHDAY (FULL STORY) w/Norris Nuts,norrisnuts,2043311.0,1,1,1,0,0,0
N6nl59p4Yys,LAST TO STOP EATING DONUTS WINS $1000 w/The Norris Nuts,norrisnuts,13790132.0,1,0,0,1,0,0
jZgvEfkebpw,Our EXTREME RED CARPET GLOW UP! (Award Show),norrisnuts,895093.0,1,0,0,0,0,0
gJhtTjLHqmA,"WE BOUGHT $100,000 DOG TO PROTECT OUR FAMILY",norrisnuts,5511415.0,1,0,0,0,0,0
CefMPGbEkxA,BEST UNDERWATER HOUSE WINS *mystery judge* Challenge w/ The Norris Nuts,norrisnuts,11681702.0,1,0,0,1,0,0
7MZaxkt5t1s,"We FLEW 15 Hours For A SECRET Hollywood Party! ft.Jordan Matter, Ninja Kids",norrisnuts,2288688.0,1,0,1,0,0,0
S0NXQp6HBVw,OUR BABY MEETS OUR NEW BABY w/The Norris Nuts,norrisnuts,5018429.0,0,0,0,0,0,0
Zo6iQwYshmc,LAST TO LEAVE THE ABANDONED HOUSE wins $1000 Challenge w/ The Norris Nuts,norrisnuts,15669428.0,1,0,0,1,0,0
sWjvkfJ_QC8,9 Year Old Son Finally Got His LAMBORGHINI |HIS DREAM CAME TRUE| NORRIS NUTS SURPRISE part 3 of 4,norrisnuts,7630288.0,0,1,0,0,0,0
ZpWULcg1MnQ,OUR LIVES WILL NEVER BE THE SAME... (emotional day moving out),norrisnuts,1093047.0,1,1,0,0,0,0
ehDKw1t0Tr4,SABRE GETS BRACES,norrisnuts,5006244.0,0,0,0,0,0,1
wZ4zZ59qDjg,HIDE AND SEEK AT THE SWIM CENTER Challenge w/ The Norris Nuts,norrisnuts,12732461.0,1,0,0,1,0,0
KsS3-WEaaGA,KIDS CAN'T SAY NO!! PARENTS IN CHARGE FOR 24 HOURS | The Norris Nuts,norrisnuts,11452286.0,1,0,0,1,0,0
6lLGH77bVF8,SHE GETS 3 SURPRISES - THIS IS ONE OF THEM... *mind blowing reveal* NORRIS NUTS SURPRISE part 4 of 4,norrisnuts,5732483.0,1,1,0,0,0,0
S5v8FxsKxH0,SCARY MEDICAL NEWS FOR SOCKIE....,norrisnuts,4792698.0,1,1,1,0,0,1
MhjaBVOvmIs,WE LOST HER SPECIAL PRESENT - Sockie's 13th Birthday w/The Norris Nuts,norrisnuts,10667932.0,-1,0,0,0,0,0
sjzaavgIm5U,BIGGY LIKES TXUNAMY AGAIN ?! w/Norris Nuts,norrisnuts,4099516.0,1,1,1,0,0,0
JH8avjySfdg,Our Mum is Pregnant,norrisnuts,1693810.0,0,0,0,0,0,0
m9K12-AhuzQ,DAD CAN'T SAY NO TO EXTREME MAKEOVER,norrisnuts,2495667.0,1,1,0,0,0,0
jstxIgex15k,LAST TO GET FOUND IN GRANDMA'S HOUSE w/The Norris Nuts,norrisnuts,2642465.0,1,0,0,1,0,0
81V2tE8ds4Y,PULLING AN ALL NIGHTER WITH 6 SIBLINGS w/Norris Nuts,norrisnuts,4135894.0,0,0,0,0,0,0
-ScJkCVeN2g,RECREATING VIDEOS OF WHEN WE WERE YOUNGER *IT GOT EMOTIONAL *,norrisnuts,11598758.0,1,1,0,0,0,0
QknT67Jjzsg,WORST START TO THE BEST YEAR | How the  Norris Nuts Do Stuff This Year Rewind,norrisnuts,5581130.0,0,1,0,0,0,0
RQQ_nWqwKF0,BUYING A SPECIAL PRESENT IN YOUR COLOR Challenge w/the Norris Nuts,norrisnuts,5212490.0,1,0,0,1,0,0
ub77_xg3jWE,WHO IS THE SMARTEST NORRIS NUT Wins $1000 Challenge,norrisnuts,7968949.0,1,0,0,1,0,0
_kNs66ZmwmM,NAZ'S Emotional 12th BIRTHDAY Surprise w/Norris Nuts,norrisnuts,3295686.0,0,1,0,0,0,0
jTivyHnwi9k,NAZ'S EXTREME HAIR TRANSFORMATION (Biggy's Driving Test Disaster...& House update revealed),norrisnuts,486852.0,1,0,1,0,0,1
WF26iasvUlQ,OUR BABIES CHOOSE WHAT THE NORRIS NUTS DO FOR THE DAY w/The Norris Nuts,norrisnuts,9749773.0,1,0,0,0,0,0
uKUBGGRwg4M,FINDING OUT I'M NOT NORMAL *emotional* The Norris Nuts,norrisnuts,6087949.0,0,1,0,0,0,1
NpaaLfCQWO0,STAYING UP ALL NIGHT IN THE CITY Challenge w/Norris Nuts,norrisnuts,1387147.0,1,0,0,1,0,0
iVvDJhtEmLw,BUY ANYTHING ON MUM'S CREDIT CARD UNTIL SHE FINDS YOU w/ The Norris Nuts,norrisnuts,7179637.0,1,1,1,1,0,0
son6wI2pK1A,WE STUFFED UP SABRE'S BIRTHDAY (full version) w/Norris Nuts,norrisnuts,1916879.0,0,1,1,0,0,0
1LV6dBq1gmU,ONLY USING ONE COLOR TO COOK Challenge - Best Gourmet Meal wins iPhone 11 Pro Max,norrisnuts,9432606.0,1,1,1,1,0,0
87B0FHbiL3k,NO ONE BELIEVED HER (The Full Story) w/Norris Nuts,norrisnuts,3669437.0,0,1,1,0,0,0
